loca_2,representative_point_lat,representative_point_lng
MILLWOOD,-28.021748025,151.1983804526963
MILMAN,-23.108053865000002,150.4188634729599
MILORA,-27.847663105000002,152.6901248244277
MILTON,-27.46914091,153.00523901166292
MIMOSA,-24.273842905000002,149.57532443754477
MIN MIN,-22.915224854999998,140.71903775646496
MINBUN,-17.47653741,145.52231679858272
MINDEN,-27.547859815000002,152.5468339232101
MINERVA,-23.99468053,147.962396168316
MINGO,-25.357600135,151.75588235606597
MINGOOLA,-28.942777875,151.52731605745333
ALABAMA HILL,-20.08201801,146.24935646530437
BAYRICK,-25.396920895,146.07956036459
MINNAMOOLKA,-18.297071525,145.01240691762303
MINNIE DOWNS,-25.09047092,145.81766990411808
MINYAMA,-26.69599823,153.12218839319456
MIRANI,-21.16489276,148.8730187523532
MIRIAM VALE,-24.334638645,151.56482619030095
MISSEN FLAT,-27.907359305,151.9701131308098
MISSION BEACH,-17.865809905,146.10053393618836
BAYVIEW HEIGHTS,-16.962843295,145.7248378268905
MISSION RIVER,-12.766249745,142.4008771994611
MITCHELL,-26.462245825,147.96813653947143
MITCHELTON,-27.41039011,152.9733751112717
MIVA,-25.949762964999998,152.46377821803534
MOA ISLAND,-10.188440515,142.26237009476168
MOFFAT BEACH,-26.7933642,153.13598803150154
BEACH HOLM,-19.205212279999998,146.65274102032106
MOFFATDALE,-26.307378885,151.99889380229553
MOGGILL,-27.58327087,152.88792238960986
MOLANGUL,-24.771942735,151.5223593669349
MOLENDINAR,-27.974261545,153.3624892510565
MON REPOS,-24.805059295,152.4386267747184
MONA MONA,-16.732062925,145.55600667979294
MONA PARK,-19.702331285,147.24026385238005
MONAL,-24.586406259999997,151.12898694737845
MONDURAN,-24.83333304,151.90355877284964
MONDURE,-26.189467105,151.77243352114954
BEACHMERE,-27.115863485,153.04135314849236
MONKLAND,-26.20503286,152.686821905069
MONOGORILBY,-26.003439444999998,151.03617347532503
MONS,-26.691724389999997,153.02495227548224
MONSILDALE,-26.70499397,152.39593916424798
MONTO,-24.838929295,151.10923904504676
MONTROSE,-28.15818605,151.78360759165858
MONTROSE,-27.003285005000002,150.61943682800876
MONTVILLE,-26.697102415,152.89403683048388
MOODLU,-27.056775185,152.90871093582348
MOOGA,-26.354834615,149.0148838026603
BEACONSFIELD,-21.089682885000002,149.1675567380866
MOOGERAH,-28.10899102,152.50316776492136
MOOLA,-27.03736131,151.54387901100358
MOOLBOOLAMAN,-24.991463635000002,151.8089434845287
MOOLOO,-26.298470424999998,152.61317144979648
MOOLOOLABA,-26.685256199999998,153.1131847513675
MOOLOOLAH VALLEY,-26.762675289999997,152.96796926677263
MOOMBRA,-27.304791885,152.47759637185982
MOOMBRIA,-24.0714842,145.00599062551504
MOOMIN,-17.35744347,145.41813097441462
MOONDOONER,-26.23985466,152.0167887788307
BEATRICE,-17.560849570000002,145.579020785515
MOONFORD,-24.75029737,151.0302131923433
MOONGAN,-23.603167935000002,150.3998067457542
MOONIE,-27.733365385,150.3148445090796
MOORANG,-27.92136983,152.45077631154348
MOORE,-26.88149528,152.2627535689137
MOORE PARK BEACH,-24.702058505,152.22284309173543
MOORES POCKET,-27.598901375,152.78281682392924
MOORINA,-27.14871454,152.86816682112166
MOORLAND,-24.76315859,152.1965507181034
MOOROOBOOL,-16.934763815,145.73099868821242
BEAUDESERT,-27.989051365,153.00209219975986
MOOROOKA,-27.53460255,153.02485528225242
MORABY,-26.888564584999997,149.7514786539966
MORANBAH,-21.948794495,147.88007096411965
MORAYFIELD,-27.133321525,152.93342495468673
MOREGATTA,-17.49051103,145.58530561957517
MORESBY,-17.63952561,146.0329392336158
MORETON BAY,-27.381000425,153.31894082446433
MORETON ISLAND,-27.192279759999998,153.39392389900877
MORGAN PARK,-28.257859955,152.04315310807755
BEAUFORT,-23.454508445,146.83563643990288
MORGANVILLE,-25.1833528,151.9540924711105
MORINISH,-23.203632544999998,150.06573536970916
MORINISH SOUTH,-23.363155515,150.03375293051533
MORNINGSIDE,-27.461524025000003,153.0754695514321
MORNINGTON,-20.734463845,139.4961169883466
MORTON VALE,-27.488494154999998,152.38163388921166
MORVEN,-26.482916170000003,147.13012147708417
MORWINCHA,-27.96991331,152.580103748146
MOSMAN PARK,-20.094947945,146.26157164608026
MOSQUITO CREEK,-28.260284685000002,151.26181784712924
BEAVER ROCK,-25.52173942,152.80148420930294
MOSSMAN,-16.45706646,145.3744100478715
MOSSMAN GORGE,-16.46612437,145.35961827362394
MOTHAR MOUNTAIN,-26.260908795,152.79492331329635
MOTLEY,-27.542676219999997,151.61312935537268
MOUNT ABUNDANCE,-26.77867329,148.49280689174265
MOUNT ALFORD,-28.075743615,152.6059044877345
MOUNT ALMA,-24.1068741,150.87050358188975
MOUNT ARCHER,-23.324633475,150.58341974554946
MOUNT ARCHER,-27.006380415,152.66380837241343
MOUNT BARNEY,-28.277990705,152.70692243383337
BEDOURIE,-24.434529365,139.36149127920095
MOUNT BEPPO,-27.12526302,152.42560385006107
MOUNT BERRYMAN,-27.72183025,152.3220313255346
MOUNT BINDANGO,-26.502902390000003,148.4619365152535
MOUNT BINGA,-27.01394905,151.9369297617614
MOUNT BRITTON,-21.39494799,148.63045153088842
MOUNT BYRON,-27.14471256,152.67966944757416
MOUNT CARBINE,-16.453199735,145.18868069631986
MOUNT CHALMERS,-23.312037415,150.63392855873104
MOUNT CHARLTON,-20.99737074,148.74128831829327
MOUNT COLLIERY,-28.25921717,152.34797088775235
ABBOTSFORD,-24.831873514999998,152.008864618629
ALBANY CREEK,-27.35363926,152.96847145553943
BEEBO,-28.680823905,150.98207713051528
MOUNT COOLON,-21.318792440000003,147.37085632104478
MOUNT COOLUM,-26.563457810000003,153.0861303333886
MOUNT COOT-THA,-27.476079865,152.94960563580952
MOUNT COTTON,-27.62130362,153.21991524003886
MOUNT CROSBY,-27.53242186,152.79054460841246
MOUNT DARRY,-27.19803236,151.77059946567272
MOUNT DEBATEABLE,-25.631042960000002,151.55337680979665
MOUNT DELANEY,-27.016435245,152.71407254040508
MOUNT EDWARDS,-28.016606250000002,152.52593121799742
MOUNT ELLIOT,-19.50549056,146.9531501254136
BEECHER,-23.908212740000003,151.2097654067419
MOUNT EMLYN,-28.039340234999997,151.30075656632448
MOUNT ENNISKILLEN,-24.666875085,146.05939568760618
MOUNT FORBES,-27.734839725,152.61287141541877
MOUNT FOX,-18.815380885,145.8511113792875
MOUNT FRENCH,-27.998291205,152.62637484681608
MOUNT GARDINER,-22.97349614,149.52997387287633
MOUNT GARNET,-17.641607875,145.0714291116612
MOUNT GIPPS,-28.322155055000003,153.00866376631677
MOUNT GLORIOUS,-27.32289109,152.76430257852408
MOUNT GRAVATT,-27.538617424999998,153.0729358750749
BEECHMONT,-28.125669065,153.17763453364134
MOUNT GRAVATT EAST,-27.5297943,153.08475001235297
MOUNT HALLEN,-27.326775745,152.38854568399393
MOUNT HOWE,-25.2602052,148.227993827648
MOUNT HUTTON,-25.92029881,148.36054883800517
MOUNT IRVING,-27.511610805,151.58404885946658
MOUNT ISA,-20.494362105,139.40795950437828
MOUNT ISA CITY,-20.72591916,139.49324128041084
MOUNT JUKES,-20.986847904999998,148.96275822361847
MOUNT JULIAN,-20.374860965,148.60765609067732
MOUNT KELLY,-19.664499805,147.31611714304546
BEELBEE,-27.13368691,150.82921162086134
MOUNT KILCOY,-26.851381405,152.57845861507678
MOUNT KYNOCH,-27.510419055,151.94867341928062
MOUNT LARCOM,-23.760638885,151.02434144722992
MOUNT LAWLESS,-25.544315304999998,151.64054334451052
MOUNT LINDESAY,-28.33066305,152.73338476696006
MOUNT LOFTY,-27.536849565,151.9776695640568
MOUNT LOUISA,-19.27678159,146.7383157576147
MOUNT LOW,-19.224427560000002,146.66882714087464
MOUNT LUKE,-27.390943555,152.03966310000357
MOUNT MACARTHUR,-22.89905594,148.21105374817446
BEELBI CREEK,-25.292488705,152.63721151254526
MOUNT MACKAY,-17.9356778,145.9997274779672
MOUNT MARIA,-24.52277389,151.80378673772034
MOUNT MARLOW,-20.351454935,148.63139785125162
MOUNT MARROW,-27.59718791,152.61862277719024
MOUNT MARSHALL,-28.079974435,152.04066826735738
MOUNT MARTIN,-21.102387545,148.8224367724501
MOUNT MCEUEN,-26.22616605,151.71029371502726
MOUNT MEE,-27.06661444,152.74177657614229
MOUNT MELLUM,-26.814361875,152.92949213730947
MOUNT MOFFATT,-25.142892234999998,147.8684094240388
BEENAAM VALLEY,-26.1920626,152.81687278790258
MOUNT MOLAR,-27.899888695,151.85027474308953
MOUNT MOLLOY,-16.70228254,145.39799049980326
MOUNT MORGAN,-23.64020614,150.40127412363813
MOUNT MORIAH,-27.47755497,151.49049724410037
MOUNT MORT,-27.785040465,152.43274423621472
MOUNT MULGRAVE,-16.285655769999998,144.03208560871843
MOUNT MULLIGAN,-16.77183083,144.86751101952493
MOUNT MURCHISON,-24.330976355,150.5838451053334
MOUNT NATHAN,-27.98016962,153.2654056359881
MOUNT NEBO,-27.37524891,152.77901903226837
BEENLEIGH,-27.71297175,153.19433085655191
MOUNT OMMANEY,-27.545500070000003,152.93237971080572
MOUNT OSSA,-20.981040595,148.8283260690327
MOUNT PELION,-20.93754543,148.7880596144098
MOUNT PERRY,-25.18595664,151.66475750312668
MOUNT PETER,-17.061218965000002,145.73918184423889
MOUNT PLEASANT,-21.120332805,149.1606391516799
MOUNT PLEASANT,-27.147709185,152.7691309999296
MOUNT PLUTO,-20.295946115,148.4251631648092
MOUNT RASCAL,-27.634931165,151.91254942507152
MOUNT ROOPER,-20.262421415,148.7641314521318
BEERBURRUM,-26.952126445,152.97159650925158
MOUNT SAMSON,-27.30037308,152.84768545818375
MOUNT SHERIDAN,-16.98891206,145.73135161406563
MOUNT ST JOHN,-19.247213289999998,146.74054313051755
MOUNT STANLEY,-26.581336620000002,152.21355160627354
MOUNT STEADMAN,-25.456718965,151.78807112780993
MOUNT STUART,-19.376716629999997,146.7781299214891
MOUNT STURT,-28.168341115,152.20771501660488
MOUNT SURPRISE,-18.227995579999998,144.39359572613088
MOUNT SURROUND,-19.54630911,147.04642983855908
MOUNT SYLVIA,-27.738451044999998,152.20023988496962
BEERON,-25.91371334,151.28303542566036
MOUNT TABOR,-28.215670959999997,152.0627288206283
MOUNT TARAMPA,-27.4656278,152.492847817325
MOUNT TOM,-24.32512096,151.66314082148133
MOUNT TULLY,-28.735050334999997,151.94236133299745
MOUNT TYSON,-27.569946605,151.58721986225544
MOUNT URAH,-25.805194145,152.42836741988623
MOUNT WALKER,-27.77726535,152.54446490698015
MOUNT WALKER WEST,-27.775772495,152.4992156533727
MOUNT WARREN PARK,-27.73078628,153.2051971917626
MOUNT WHITESTONE,-27.7000365,152.16895146602806
BEERWAH,-26.857935830000002,152.96000601857713
MOUNT WYATT,-20.67686459,147.28980690251655
MOUNTAIN CAMP,-27.2028817,152.03223026959233
MOUNTAIN CREEK,-26.69990087,153.10130955485158
MOURA,-24.48822449,149.94184737741517
MOURILYAN,-17.574893085,146.05492979158223
MOURILYAN HARBOUR,-17.594317735,146.10621167258753
MOWBRAY,-16.591535045,145.4765030450548
MOWBULLAN,-26.897903515,151.60736202630022
MOY POCKET,-26.51867926,152.73976506565612
MP CREEK,-26.285057985,151.7250631329966
ALBERTA,-24.346612739999998,149.7766321400075
BEGONIA,-27.439938345,148.2576211344118
MUCKADILLA,-26.637754195,148.35356304250743
MUDGEERABA,-28.083173940000002,153.358708212988
MUDJIMBA,-26.61857252,153.0966673635325
MUDLO,-25.968141025,152.2285799244583
MUIRLEA,-27.56911733,152.73518358619037
MULAMBIN,-23.189772635,150.8072042065713
MULARA,-23.207711995,150.62090816493972
MULDU,-27.270439725000003,151.67800305728514
BEILBA,-25.64373742,148.86969715501357
MULGILDIE,-24.974900755,151.1380851971834
MULGOWIE,-27.724153115,152.37462898036694
MULGRAVE,-19.988521464999998,147.03147705266565
MULLETT CREEK,-24.60020896,152.07573133905376
MUNBILLA,-27.882422939999998,152.65386248826948
MUNBURA,-21.37039001,149.12746540926256
MUNDERRA,-17.6621597,144.88274344461834
MUNDINGBURRA,-19.297825539999998,146.7860983745932
MUNDOO,-17.558664399999998,146.0192483526548
MUNDOOLUN,-27.894289705,153.07207419736005
BELCONG,-23.02203035,148.21874876601981
MUNDOWRAN,-25.52061719,151.33976911638132
MUNDUBBERA,-25.58434443,151.3043306343389
MUNGABUNDA,-24.87506623,149.23279360832356
MUNGALLALA SOUTH,-26.760773855,147.47600945006792
MUNGALLI,-17.542887399999998,145.6921836493305
MUNGAR,-25.599516774999998,152.59599376262946
MUNGINDI,-28.84598012,148.77036708891893
MUNGUNGO,-24.752202314999998,151.1429733733066
MUNGY,-25.243402055,151.4297170054503
MUNIGANEEN,-27.376734284999998,151.87614821608958
BELGIAN GARDENS,-19.247715375,146.7925251281381
MUNNA CREEK,-25.88179172,152.4510230342047
MUNRO PLAINS,-17.96447469,145.77150738790584
MUNRUBEN,-27.74732703,153.02939716482044
MURARRIE,-27.44886475,153.1060292395626
MURGON,-26.24417334,151.93607492907188
MURPHYS CREEK,-27.46025838,152.04537059408614
MURRAY,-19.335750815,146.79830172998146
MURRAY UPPER,-18.12103059,145.7914062370727
MURRAYS BRIDGE,-28.31226702,152.11506536620166
BELIVAH,-27.759209475,153.17457126667313
MURRIGAL,-18.05041914,145.89766579268013
MURRUMBA,-27.204009065,152.46211035147468
MURRUMBA DOWNS,-27.269006915,153.00803322519712
MURWEH,-26.930773825,145.78279683411293
MUTARNEE,-18.971939035,146.32150941507285
MUTDAPILLY,-27.74867474,152.661378898951
MUTTABURRA,-22.601410985,144.53055008473615
MYALL PARK,-26.57967515,150.1927449173375
MYRTLEVALE,-20.331019715,148.5500142252952
MYSTERTON,-19.287017535,146.7939186425521
BELL,-26.919919945,151.44551603093436
NAHRUNDA,-26.207057380000002,152.61864913986955
NAMBOUR,-26.62734896,152.95928810839337
NANANGO,-26.676419755,151.98517457682908
NANDI,-27.28653117,151.1551400085275
NANDOWRIE,-24.32286746,147.59963613355848
NANGRAM,-26.836973585,150.29629748806357
NANGWEE,-27.534609539999998,151.2966615451811
NANKIN,-23.42706106,150.6837284963264
NANUM,-12.643232585,141.8586501119432
NARANGBA,-27.186910945,152.9244337212832
BELLA CREEK,-26.478325365,152.5465679352601
NARBETHONG,-23.817630219999998,145.56505311948519
NARKO,-27.09544532,151.72056901784305
NATHAN,-27.548637525,153.05239419890762
NATURAL BRIDGE,-28.222006829999998,153.2262644350149
NEARUM,-25.06723084,151.81141463786884
NEBINE,-28.11958398,146.76355976857968
NEBO,-21.654474989999997,148.8221812941731
NEERDIE,-25.953652990000002,152.71490980409914
NELLY BAY,-19.156181135,146.84798360995327
NERADA,-17.548108825,145.87451933614355
BELLARA,-27.062044819999997,153.14664993419132
NERANG,-27.97754519,153.31244404180978
NERIMBERA,-23.41218777,150.59630249217605
NETHERBY,-25.777670145000002,152.52793736734873
NETHERDALE,-21.118301285,148.53927273923085
NEUMGNA,-26.862786444999998,151.86371864729657
NEURUM,-26.97384785,152.70928353561197
NEUSA VALE,-26.1953222,152.84517324227042
NEVILTON,-27.881648159999997,151.97382848691296
NEW AUCKLAND,-23.885277265,151.23383628842703
NEW BEITH,-27.760451725,152.940469514901
BELLBIRD PARK,-27.638619560000002,152.8848861529279
NEW CHUM,-27.61731043,152.8349948179341
NEW FARM,-27.466588985,153.04693628117695
NEW HARBOURLINE,-17.62278979,146.0634006584586
NEW MAPOON,-10.802385795,142.39975813507957
NEW MOONTA,-25.013838435,151.72286105213107
NEWELL,-16.426164465,145.41263280780086
NEWLANDS,-20.921050555,147.91096656324234
NEWMARKET,-27.435130285,153.0072962163751
NEWPORT,-27.209604560000002,153.0886400940446
NEWSTEAD,-27.448217024999998,153.04612533236926
BELLBOWRIE,-27.55798284,152.8866635840899
NEWTOWN,-27.554387295,151.93058567784794
NEWTOWN,-27.61644297,152.77697172181195
NGATJAN,-17.496861735000003,145.91610483232276
NICHOLSON,-17.463338465,138.7690415924064
NIKENBAH,-25.322595455,152.81606787211194
NINDAROO,-21.066248610000002,149.12624444300602
NINDERRY,-26.53899648,152.97558257016033
NINDOOINBAH,-28.050766915,153.0754842455702
NINE MILE,-23.412065575,150.3515350877588
NINE MILE CREEK,-23.72397581,150.43366005199198
ALBERTON,-27.70754294,153.26622310843214
BELLENDEN KER,-17.276010015,145.92534921043216
NINGI,-27.07567631,153.0636199748078
NIVE,-25.426110625,146.5083731329975
NO 4 BRANCH,-17.772776705,145.97290486753167
NO 5 BRANCH,-17.72466814,146.01012294628754
NO 6 BRANCH,-17.593313719999998,145.95468211100052
NOAH,-16.184607825,145.34691882552687
NOBBY,-27.83459518,151.89140216630642
NOCKATUNGA,-27.721578299999997,142.47519870852204
NOME,-19.35913304,146.94149628275937
NOORAMA,-28.72206749,146.19481526505953
BELLEVUE,-16.636411055,144.2653714883998
NOORINDOO,-27.082019504999998,149.22133114969938
NOOSA HEADS,-26.40013991,153.09104919537242
NOOSA NORTH SHORE,-26.271605005,153.0277199009647
NOOSAVILLE,-26.424842235,153.0575152230247
NORLEY,-27.657766275,143.84669672718553
NORMAN GARDENS,-23.326124059999998,150.53888771922476
NORMAN PARK,-27.47873284,153.06028155905375
NORTH ARAMARA,-25.55143959,152.33467546245367
NORTH ARM,-26.511969295,152.9575914437852
BELLFIELD,-19.34705101,143.10618724781133
NORTH BOOVAL,-27.59742483,152.7881002067951
NORTH BRANCH,-28.02116468,152.3085177864596
NORTH BRANCH,-27.844826865,151.63928364936356
NORTH BUNGUNYA,-28.17950631,149.50694979842615
NORTH DEEP CREEK,-26.103532815,152.68791293331634
NORTH ETON,-21.23532809,148.95070479404725
NORTH GREGORY,-25.046798924999997,152.2959188957641
NORTH IPSWICH,-27.594533365,152.75993979229332
NORTH ISIS,-25.17238277,152.26034064053357
NORTH JOHNSTONE,-17.3323083,145.66386725421398
BELLI PARK,-26.50490411,152.8197297808967
NORTH LAKES,-27.226131115,153.01351519410284
NORTH MACKAY,-21.121369095,149.18287981366018
NORTH MACLAGAN,-27.02978271,151.68276928638483
NORTH MACLEAN,-27.766028495,152.99886551796283
NORTH MALENY,-26.726139835,152.86718173423597
NORTH STRADBROKE ISLAND,-27.57299182,153.44618751755263
NORTH TALWOOD,-28.371929105,149.39300163003276
NORTH TIVOLI,-27.580024129999998,152.7896218689682
NORTH TOOWOOMBA,-27.546639885,151.9551062322405
NORTH WARD,-19.24849174,146.80975329291033
BELLMERE,-27.079025015,152.89997175620283
NORTHGATE,-27.39063421,153.07166575566927
NORTHHEAD,-18.72682488,143.15654840425506
NORVILLE,-24.89230369,152.343848592577
NORWELL,-27.77722617,153.3081144738535
NORWIN,-27.542462815,151.36739729324583
NUDGEE,-27.370613575,153.09038544415034
NUDGEE BEACH,-27.353761345,153.09575926525963
NUKKU,-26.868076135,152.07853022530222
NUMINBAH VALLEY,-28.15182528,153.22245553240305
BELLS BRIDGE,-26.126241155,152.54512670347708
NUNDAH,-27.40066196,153.06377152191118
NUNDUBBERMERE,-28.731209675000002,151.77272556876454
NUTGROVE,-27.049230355,151.76215554626174
NYCHUM,-16.785535760000002,144.46727874611304
O'BIL BIL,-25.526415795,151.25207557037317
O'BRIENS HILL,-17.51607855,145.98828471583155
O'CONNELL,-23.928898930000003,151.27340608453693
O'REILLY,-28.20985112,153.12821341939684
OAK BEACH,-16.58614412,145.52343799418048
OAK VALLEY,-19.408580505,146.8188203766391
BELLS CREEK,-26.818131174999998,153.0654467198121
OAKDALE,-26.19817191,151.9125524692932
OAKENDEN,-21.33435282,149.02856261046855
OAKEY,-27.448722525,151.71081058472515
OAKEY CREEK,-23.73260095,150.32589994096367
OAKHURST,-25.51001031,152.62089281107592
OAKVIEW,-26.115906629999998,152.3264858816364
OAKWOOD,-24.849109159999998,152.29619891582325
OAKY CREEK,-28.203220039999998,152.93999869020763
OBERINA,-27.018411085,148.8882174409488
OBI OBI,-26.637984605,152.81538375037627
BELLTHORPE,-26.856214565000002,152.71802888480573
OBUM OBUM,-27.924416285,152.65251298829247
OCEAN VIEW,-27.128691325,152.7978032905184
OGMORE,-22.62297516,149.7148867251363
OKEDEN,-26.16773956,151.4907317950161
OLD COORANGA,-25.79167246,151.38918371197502
OLD TALGAI,-28.024678245,151.72604019876036
OMAN AMA,-28.424663995,151.33573999497085
ONE MILE,-27.634696865000002,152.7410218388937
OOMBABEER,-24.500729695,149.51306638896074
OONOONBA,-19.296800925,146.82086908145544
BELMONT,-27.507132055,153.1335097717519
OORALEA,-21.181526675,149.14348745911286
OPALTON,-23.016753685,142.40238491901397
ORALLO,-26.307609085,148.5156262349235
ORANGE CREEK,-24.336970445,150.35834315886257
ORANGE HILL,-26.488390504999998,148.79032799328263
ORIENT,-18.799479814999998,146.25228393879274
ORION,-24.20738207,148.39116717957086
ORMEAU,-27.774808855000003,153.25208327237544
ORMEAU HILLS,-27.800612215,153.2337463084218
ORMISTON,-27.507015850000002,153.25989308865292
BELMUNDA,-20.949871729999998,149.01649724419127
OSBORNE,-19.691749305000002,147.37218083175947
OTTABA,-27.150765415000002,152.3841576307043
OWANYILLA,-25.673768625,152.61854773256715
OWENS CREEK,-21.100528670000003,148.70574234111905
OXENFORD,-27.901843489999997,153.3053619419352
OXFORD,-21.896532465,148.68464193984823
OXLEY,-27.561073415000003,152.97369620941976
OYSTER CREEK,-24.42934026,151.86739854010514
PACIFIC HAVEN,-25.262254325,152.54695547998085
PACIFIC HEIGHTS,-23.097699995,150.73463330458196
ALBINIA,-24.44603637,148.40307438168668
BELVEDERE,-17.52375563,145.98945774585798
PACIFIC PARADISE,-26.62471506,153.0706897728093
PACIFIC PINES,-27.94015167,153.31366020278543
PACKERS CAMP,-17.023567489999998,145.79945768636617
PADDINGTON,-27.46075466,153.00014941745118
PADDYS GREEN,-16.910803265,145.2830339561619
PAGET,-21.191440485,149.1711701932138
PALEN CREEK,-28.288455645,152.7958359978611
PALGRAVE,-28.363817554999997,151.77017436951422
PALLARA,-27.617797475,153.0097230816197
PALLARENDA,-19.198402355,146.77253668587804
BELYANDO,-21.83550059,146.63329615500896
PALM BEACH,-28.115536305,153.45839852341186
PALM COVE,-16.745674225000002,145.66948887393596
PALM GROVE,-20.393136775000002,148.6996644647856
PALM ISLAND,-18.702764255,146.56415388101928
PALMER,-15.983933310000001,143.52463914410646
PALMERSTON,-17.624039635,145.6654090163819
PALMTREE,-27.410373495,152.139470303284
BEMERSIDE,-18.55652176,146.1943538609438
PALMVIEW,-26.748479765,153.0537792579443
PALMWOODS,-26.692798725,152.960860804413
PALMYRA,-21.204414755000002,149.07622802417146
PALUMA,-19.138422655,145.9632811262264
PAMPAS,-27.79147181,151.39261953139356
PARADISE POINT,-27.878609405,153.39463347697077
PARK AVENUE,-23.357289605,150.51000006476232
PARK RIDGE,-27.703910325000003,153.06732917542894
PARK RIDGE SOUTH,-27.727165839999998,153.03477942315118
PARKHURST,-23.304105810000003,150.5016581289072
BENAIR,-26.634642505000002,151.69226498303772
PARKINSON,-27.64325857,153.02897088863105
PARKLANDS,-26.594449750000003,152.9790216052612
PARKNOOK,-27.400425735,149.12529505310545
PARKSIDE,-20.7361226,139.48803623136635
PARKWOOD,-27.9547451,153.36566708900244
PARRAMATTA PARK,-16.922940475,145.76444792241574
PARREARRA,-26.710868055,153.12212728940833
PASHA,-21.824962785,147.38273645707926
PASSCHENDAELE,-28.510722885,151.80053022113515
PATERSON,-25.88898339,152.526042907918
BENARABY,-24.04915881,151.31249774957763
PATRICK,-23.766464135,145.22660514801936
PATRICK ESTATE,-27.41860076,152.58336801307195
PAULS POCKET,-20.48003243,148.41851911092056
PEACHESTER,-26.841111025,152.8682344165013
PEACOCK SIDING,-18.692222825,146.01083669823075
PEAK CROSSING,-27.785891035,152.74914161749555
PEAK VALE,-23.231682325,147.3429460943784
PECHEY,-27.313068125,152.03799835729873
PEEL ISLAND,-27.50071044,153.3558739926666
PEERAMON,-17.31306193,145.5988521095769
BENARKIN,-26.888767745,152.1353381848864
PELHAM,-26.280768549999998,150.2951130212124
PELICAN,-26.6235997,150.8533903207018
PELICAN CREEK,-22.840987585,145.33585406004084
PELICAN WATERS,-26.832484755,153.1011499445575
PENWHAUPELL,-25.74838604,151.73842773876976
PERANGA,-27.13513854,151.68229140269042
PEREGIAN BEACH,-26.474548555,153.0751384753511
PEREGIAN SPRINGS,-26.494946575,153.06812007727297
PERSEVERANCE,-27.36605227,152.1004746767186
PERWILLOWEN,-26.63546267,152.92405430872662
BENARKIN NORTH,-26.8511876,152.15303670585752
PETFORD,-17.36596369,144.9068290123813
PETRIE,-27.263062050000002,152.96682980899251
PHEASANT CREEK,-23.808655345,150.10677057827672
PHILPOTT,-25.547567025,151.41241971705168
PIALBA,-25.280287915000002,152.83314975705662
PICKANJINNIE,-26.441812095,149.10233509231162
PICNIC BAY,-19.167069814999998,146.82764505541303
PIE CREEK,-26.23219338,152.6181511600353
PIERCES CREEK,-27.16453847,152.03607031831723
BENHOLME,-21.160957125000003,148.80689732483808
PIKEDALE,-28.63824933,151.63981046368497
PIKES CREEK,-28.72236074,151.55815841944883
PILE GULLY,-25.759414454999998,151.48318369454958
PILERWA,-25.603341095,152.56555021149637
PILTON,-27.877262425,152.06619924096037
PIMLICO,-19.280972565,146.78956408362535
PIMPAMA,-27.81098211,153.3191302682186
PIMPIMBUDGEE,-26.90398821,151.76267469147717
PIN GIN HILL,-17.562556925,145.95217233734846
PINBARREN,-26.31185388,152.8619193765535
BENOBBLE,-27.990946095,153.1594279562476
PINDI PINDI,-20.856214209999997,148.72399870998504
PINE CREEK,-25.032857569999997,152.1587891055232
PINE HILL,-23.49882752,147.12471663607852
PINE HILLS,-26.899822715,149.92877983519668
PINE MOUNTAIN,-27.535236079999997,152.7113615916119
PINELANDS,-27.238829019999997,151.99831986731644
PINEVALE,-21.319829329999997,148.83306340610133
PINJARRA HILLS,-27.53814642,152.911475886489
PINK LILY,-23.349973419999998,150.46171909653896
PINKENBA,-27.39661202,153.1427810065182
BENOWA,-28.010590909999998,153.38788690924196
PINNACLE,-21.21501924,148.67786715940986
PINNACLES,-19.435144469999997,146.68869982164045
PIONEER,-20.720203275,139.50855108925361
PIONEERS REST,-25.6650499,152.56177158630572
PIRRINUAN,-27.04847444,151.24272718654245
PITTSWORTH,-27.743707715,151.64875173102166
PITURIE,-21.506654554999997,138.36098791893232
PLACID HILLS,-27.56147897,152.22986922234708
PLAINBY,-27.271645534999998,151.959521309033
ALBION,-27.433350214999997,153.04382162229922
BENTLEY PARK,-17.010909095,145.72475322619147
PLAINLAND,-27.578234945,152.41622660337276
PLEYSTOWE,-21.153639915,149.02187772273462
POINT ARKWRIGHT,-26.54666057,153.09823338796298
POINT LOOKOUT,-27.430894600000002,153.52735657373916
POINT VERNON,-25.256619925,152.81283693615973
POMONA,-26.3627735,152.87181510838252
PONY HILLS,-25.888345405,148.96947050009425
POONA,-25.71595517,152.91123621563702
PORCUPINE,-20.187100845,144.45785762025682
PORMPURAAW,-14.659834589999999,141.79142977546212
BERAJONDO,-24.635497105,151.788627143059
PORT ALMA,-23.57964745,150.77880254701387
PORT CURTIS,-23.419540265000002,150.54433617941356
PORT DOUGLAS,-16.498833685,145.46613336083072
PORT OF BRISBANE,-27.385741185,153.1737441863828
PORT WINE,-23.88618907,147.0568333794493
PORTSMITH,-16.960223605,145.77951565319592
POSTMANS RIDGE,-27.52875754,152.05616293760366
POZIERES,-28.52712401,151.88557273129146
PRAIRIE,-21.334119975,144.70826287518082
PRATTEN,-28.091181495,151.75866047638976
BERAT,-28.0445052,152.05821891966593
PRAWLE,-25.48959731,152.77319788240897
PRENZLAU,-27.527079475,152.5147956154356
PRESTON,-27.650253105,151.96647727921683
PRESTON,-20.399675350000003,148.66278326841268
