loca_2,centroid_lat,centroid_lng
HOMEBUSH,-21.2739575671858,149.05511728788966
HOOKSWOOD,-26.52163212802116,150.33012606446547
HOPE ISLAND,-27.8681733050822,153.3599287620926
HOPE VALE,-15.157863029543737,145.2471840323736
HOPELAND,-26.887478637013853,150.66264723654106
HORN,-10.617917289348542,142.3216120126085
HORSE CAMP,-25.074968419880804,151.8823969449731
BAMBOO,-16.35145199044443,145.39178246288463
HORSE CREEK,-23.66674788927583,150.3842852366807
HORSESHOE BAY,-19.124512507445434,146.8527969863878
HORSESHOE LAGOON,-19.564760398466344,147.14078663499706
HORTON,-25.230103251342808,152.3305810325716
HOWARD,-25.33172007140082,152.54201890474897
HOWITT,-17.1869176508409,141.53697751154985
HOYA,-27.971617607027422,152.6811848783624
HUDSON,-17.52543683567682,145.9999575669079
HUGHENDEN,-20.868807980935888,144.1890313795105
HULL HEADS,-17.987492482211014,146.06111039776408
AGNES WATER,-24.226064983737697,151.91072168565282
BAMBOO CREEK,-17.552132694638473,145.98986578723057
HUMBOLDT,-24.26466681062471,148.9273035307488
HUMEBURN,-27.42774427345189,145.28214922343125
HUMPHERY,-25.602751675077204,151.46603779584257
HUNCHY,-26.679920535429098,152.91090454021773
HUNGERFORD,-28.768604154624327,144.35904761710376
HURRICANE,-16.53145220578071,144.62554419276395
HUTTON CREEK,-25.687816911279075,148.40815241728555
HYDE PARK,-19.276805864168903,146.7965204360482
IBIS,-23.081708035380565,145.06498380685935
IDALIA,-19.3063150624881,146.81365022418953
BAN BAN,-25.693942052813163,151.81020310500972
IDERAWAY,-25.56979187635008,151.60826724196139
ILBILBIE,-21.71717846404826,149.35995370822917
ILFRACOMBE,-23.660998338375144,144.5456651486903
ILKLEY,-26.731579015054784,152.99699411359504
ILLINBAH,-28.12526406098829,153.14953919317935
IMAGE FLAT,-26.60219420174785,152.93432498687326
IMBIL,-26.49856386742142,152.64558548394507
INALA,-27.594558300121523,152.97120893824595
INDOOROOPILLY,-27.50734107560114,152.9798074673023
INGBERRY,-23.246295977673704,145.46354673987946
BAN BAN SPRINGS,-25.6729137216031,151.8233783947165
INGHAM,-18.65540163759076,146.153580342501
INGLESTONE,-27.622627449375564,149.79089203450525
INGLEWOOD,-28.389122940545484,151.06419073596635
INGOLDSBY,-27.735788909109964,152.27112802033196
INJINOO,-11.036425073847537,142.25929873313382
INJUNE,-25.855357409390457,148.55463872832257
INKERMAN,-19.712322576295506,147.4975473913254
INNES PARK,-24.868412553542473,152.4672959878157
INNISFAIL,-17.522625661149945,146.0285250293352
BANANA,-24.488898889308892,150.1616536945889
INNISFAIL ESTATE,-17.516391789631644,146.0465237757579
INNISPLAIN,-28.177259172859586,152.90221230879735
INNOT HOT SPRINGS,-17.78669832423689,145.2829343784395
INSKIP,-25.844809241882913,153.056704354672
INVERLAW,-26.58086627536664,151.7587093206106
INVERNESS,-23.115839731871624,150.72312047454787
IPSWICH,-27.622855422430742,152.76033137221287
IREDALE,-27.58121427543265,152.10587316707569
IRONBARK,-27.55644219579151,152.6716824978904
IRONGATE,-27.632114467901836,151.51666250700507
BANCROFT,-24.79088826300969,151.27858761483225
IRONPOT,-26.596722061082907,151.44452133491538
IRONPOT,-23.26206449599304,150.60082818490815
IRVINEBANK,-17.44363593054172,145.10436540337594
IRVINGDALE,-27.153237146671255,151.468511697566
ISIS CENTRAL,-25.194047277324177,152.17671838975153
ISIS RIVER,-25.268574213363813,152.38904514081494
ISISFORD,-24.571658968621964,144.1639833576844
ISLA,-25.144398433032592,150.03720169217178
BANGALEE,-23.076976802687597,150.78366174582334
ISLAND PLANTATION,-25.49407502344866,152.72567985077484
IVERAGH,-24.123256107972193,151.37499014095354
IVORY CREEK,-27.062756174360512,152.3131963932445
JACKSON,-26.644532280160583,149.6327509577482
JACKSON NORTH,-26.44367538254504,149.65528003077932
JACKSON SOUTH,-26.727806479957696,149.56332576255153
JACOBS WELL,-27.78623009279639,153.35953466823028
JAFFA,-17.78335082763216,145.99446056126413
JAGGAN,-17.411300017740484,145.57632717944088
JAMBOREE HEIGHTS,-27.55630005606342,152.93406551689304
BANGALL,-22.420236391848906,144.00913462905473
JANDOWAE,-26.736250089863823,151.16776441758074
JAPOONVALE,-17.72414518424516,145.9119768134727
JARDINE,-23.05417410346822,150.3899918567497
JARDINE RIVER,-11.255496981129877,142.73148265250143
JARRA CREEK,-17.94511755133636,145.87495313152107
JARVISFIELD,-19.57776912336372,147.49794011501692
JEEBROPILLY,-27.650906602963175,152.65593198042438
JELLINBAH,-23.275078478172578,149.0373617252979
JENSEN,-19.256696665854268,146.64147088735973
JERICHO,-23.577475821800032,146.12413876434434
BANKS CREEK,-27.409503756562994,152.7189735898162
JERONA,-19.45378792751509,147.2229075276382
JIMBOOMBA,-27.83417134930161,153.0444522357827
JIMBOUR EAST,-26.93116746051269,151.28624248640443
JIMBOUR WEST,-26.888147786841618,151.0985275357069
JIMNA,-26.686806735447437,152.52031666094712
JINDALEE,-27.533994963351176,152.93821482346968
JINGHI,-26.642199233979508,151.0907973484696
JOBS GATE,-28.805659152339746,146.72051733187408
JOHNSONS HILL,-23.624112201872205,150.41243869102988
BANKS POCKET,-26.151273466351462,152.67136092939222
JOHNSTOWN,-26.4143149174043,152.10817404972047
JOLLYS LOOKOUT,-27.411771954726937,152.83403186883814
JONDARYAN,-27.398199876723805,151.58695781432584
JONES GULLY,-27.175026179419856,152.00516597496718
JONES HILL,-26.237491797142024,152.66190157747093
JOSEPHVILLE,-28.031283788122217,152.90914827577993
JOSKELEIGH,-23.375017760403036,150.80183840264613
JOYNER,-27.2749650473504,152.94150151489197
JUBILEE HEIGHTS,-17.476909763173804,146.03673537120832
BANKSIA BEACH,-27.041600896668328,153.14403574365352
JUBILEE POCKET,-20.288547562344426,148.72934826159235
JULAGO,-19.374059109291714,146.88424291147993
JULATTEN,-16.586179471355067,145.3762982887302
JULIA CREEK,-20.66009483401148,141.6481302302326
JUNABEE,-28.248767566487338,152.1470264391119
JUNCTION VIEW,-27.810612969105698,152.18248750869927
JUNDAH,-25.04914517723674,143.17479381831257
KABAN,-17.509827352908175,145.38689939673674
KABRA,-23.5067079655119,150.39314842247816
KAGARU,-27.86126492644644,152.91066527790386
AIRDMILLAN,-19.52650190309068,147.4812064952084
BANNOCKBURN,-27.759853429837584,153.19215199738665
KAIMKILLENBUN,-27.0368338214475,151.40855975961682
KAIRI,-17.215361825967484,145.54217014534123
KALAPA,-23.460362719555764,150.19987506517063
KALBAR,-27.937757427614624,152.61224538806027
KALKADOON,-20.670416724220395,139.4886764271646
KALKIE,-24.844232046601753,152.3853367927596
KALLANGUR,-27.248109203046962,152.9923152772167
KALPOWAR,-24.702358696869386,151.3740462519903
KALUNGA,-17.440532322191252,145.37213990934134
KAMERUNGA,-16.8775699499907,145.68727950540182
BANYO,-27.37912761909402,153.0825292174036
KANDANGA,-26.39070810960254,152.69851943593645
KANDANGA CREEK,-26.39886914701685,152.62500556643272
KANGAROO POINT,-27.47543124212795,153.0361408181279
KANIGAN,-25.938716806743408,152.58639642410773
KANIMBLA,-16.92168774104123,145.7221640342077
KAPALDO,-25.065976729369737,151.14372708844851
KARALEE,-27.560896692607677,152.82549075456234
KARANA DOWNS,-27.542204079016997,152.81901086071082
KARARA,-28.18334242095096,151.56161251463
KARAWATHA,-27.63476482902111,153.0819294552127
BAPAUME,-28.575358057206568,151.84427313321433
KARRABIN,-27.596141906777348,152.70474727011808
KARRAGARRA ISLAND,-27.63835365675539,153.37184072229553
KARRON,-17.574169171398882,141.8427945722816
KARUMBA,-17.487852880792314,140.8716272341641
KAWANA,-23.338819863203884,150.50496260667254
KAWL KAWL,-26.184582145835986,151.72378610128519
KAWUNGAN,-25.30589363713281,152.84590735743703
KEARNEYS SPRING,-27.604186671829773,151.9425278465721
KEDRON,-27.403961692887634,153.03076575852805
KELSEY CREEK,-20.43405298634536,148.5065479459384
BARAKULA,-26.336621855965667,150.6022074617105
KELSO,-19.389744165670514,146.71817921012277
KELVIN GROVE,-27.449239193423537,153.01203400179887
KELVINHAUGH,-27.389952336600548,151.7607771516087
KEMMIS,-21.624921333866702,148.33743573271616
KENILWORTH,-26.63154887342286,152.65199890810166
KENMORE,-27.51654444043403,152.93794872842375
KENMORE HILLS,-27.494729576840033,152.92783973681617
KENNEDY,-18.19158327301393,145.9694935016651
KENSINGTON,-24.91710424855768,152.31823556441893
KENSINGTON GROVE,-27.53279094115345,152.47206491341345
BARALABA,-24.31337410085922,149.9175440054121
KENTS LAGOON,-27.899720609985167,152.62787196528598
KENTS POCKET,-27.989030146682722,152.65799507760815
KENTVILLE,-27.476774910274454,152.42237934833412
KEPERRA,-27.414634867772737,152.9510520779467
KEPNOCK,-24.87552368653925,152.37599697841483
KEPPEL SANDS,-23.33798984510307,150.8087378268225
KERRY,-28.113017074255264,153.0312523779313
KEWARRA BEACH,-16.78717323603643,145.67749051719335
KEYSLAND,-26.215018458459515,151.73798683358245
KHOLO,-27.511925032237762,152.78131290420035
BARAMBAH,-26.321871457591147,152.11993072505558
KHOSH BULDUK,-22.995086603873727,148.0214385684986
KIA ORA,-26.016261390553804,152.77004948603442
KIAMBA,-26.576496208437145,152.9061503552348
KIANGA,-24.690916458140638,150.0254660462795
KIDAMAN CREEK,-26.646152662683345,152.7710917165553
KIELS MOUNTAIN,-26.656448937167436,153.00805671972668
KILBIRNIE,-27.234453863659592,151.8259043585007
KILCOY,-26.942299626947175,152.56200608554872
KILCUMMIN,-22.31788088461469,147.55844600702042
KILKIVAN,-26.074680586021895,152.256495305908
BARCALDINE,-23.570070613010717,145.32937045542306
KILLALOE,-16.486270647141716,145.43117310442398
KILLARNEY,-28.344356476845498,152.29932708310596
KILMOREY FALLS,-26.11853995641307,148.17947549539085
KIMBERLEY,-16.271571715050886,145.45908295503318
KIN KIN,-26.256033429799846,152.86832093779796
KIN KORA,-23.87737650355135,151.24679515408334
KINBOMBI,-26.21782105345304,152.16099526084943
KINCHANT DAM,-21.21702580923711,148.8913986218039
KINCORA,-27.80471766704509,151.53598764924342
KINDON,-28.10841285844235,150.84524465335613
BARCALDINE DOWNS,-23.801891075961933,144.97875562592372
KING SCRUB,-27.170159218554108,152.82075503647062
KINGAHAM,-26.54043977258099,152.37776988473428
KINGAROY,-26.530959018954523,151.83996820793908
KINGS BEACH,-26.801607965380537,153.1423506562534
KINGS CREEK,-27.89882081765475,151.90974001395475
KINGS SIDING,-27.45375480353974,151.7898854771415
KINGSHOLME,-27.825619497541318,153.2327543804589
KINGSTHORPE,-27.495511664319736,151.79809314606166
KINGSTON,-27.65954757865461,153.1129485427879
KINKA BEACH,-23.218126289630206,150.8013853947773
BARDON,-27.460070925675854,152.97817742159805
KINKUNA,-25.02490204051945,152.45549644474013
KINLEYMORE,-26.17960447144487,151.6510314721915
KINNOUL,-25.66628169809605,149.52017904365945
KIOMA,-28.219473904403113,149.78043337573936
KIPPA-RING,-27.224154172321963,153.08311506138605
KIRKNIE,-19.85837100287816,147.30375279314967
KIRKWOOD,-23.903405467104605,151.2352258397309
KIRRAMA,-18.192355268673808,145.59921669159766
KIRWAN,-19.303439692448922,146.7255318500284
BAREE,-23.619680609909096,150.38979828814868
KITOBA,-26.057915013161246,151.8627288116135
KLEINTON,-27.418748359017457,151.95292683802228
KNAPP CREEK,-28.127439219297194,152.8070015263332
KOAH,-16.912522793248236,145.557836437885
KOBBLE CREEK,-27.26437578245479,152.79737516550517
KOGAN,-27.083427290845098,150.7992691292363
KOKOTUNGO,-24.131712589963104,149.9604266908414
KOLONGA,-24.781833053583878,151.68282829836687
KOOMBOOLOOMBA,-17.8167100855708,145.5538713220684
AIRLIE BEACH,-20.271772096437275,148.71697199963762
BARELLAN POINT,-27.572008410078425,152.843722650598
KOONGAL,-23.366858163871235,150.55008690926155
KOORALBYN,-28.071507507878433,152.82590898577266
KOORALGIN,-26.933303213090184,151.9377336885957
KOORINGAL,-27.350691509756338,153.42051381037854
KOOROOMOOL,-17.944196025313015,145.6780307443965
KOOROONGARRA,-28.087223822419425,151.26786167936118
KOUMALA,-21.63212403215515,149.23248666337423
KOWANYAMA,-15.322030069831708,141.81003121713263
KOWGURAN,-26.49901127554782,150.12362813046678
KRAGRA,-26.12220975248811,150.78627146870593
BARGARA,-24.829694853594408,152.46076599442728
KULANGOOR,-26.58792384287937,152.95235939252433
KULGUN,-27.931177738392904,152.68143452073306
KULLOGUM,-25.341663796550595,152.262466944275
KULPI,-27.181238488471728,151.69464139452174
KULUIN,-26.657738216855176,153.05656449612826
KUMBARILLA,-27.26234651809079,150.89858413754834
KUMBIA,-26.68761767068756,151.65307323190208
KUNDA PARK,-26.66031545244002,153.03743245229737
KUNIOON,-26.669950239990335,151.89213195842885
KUNWARARA,-22.837427865260324,150.1069227635548
BARGUNYAH,-27.232037799848644,147.43293933853786
KURABY,-27.60720460222386,153.09356563299843
KURANDA,-16.82926157281231,145.6075675578573
KUREELPA,-26.609204001509802,152.8984957295749
KUREEN,-17.335849593519274,145.59061760149146
KURIDALA,-21.094225002607885,140.38339919205262
KURRIMINE BEACH,-17.756654892295394,146.1325555924135
KURROWAH,-27.712055357058542,151.16449926702577
KURUMBUL,-28.581884869336026,150.49234809546851
KURWONGBAH,-27.22184601968549,152.93071804493667
KUTTABUL,-21.031601953529428,148.89677361728252
BARKER CREEK FLAT,-26.64815023158108,151.9482178116984
KYBONG,-26.291162542879576,152.7118273373865
KYNUNA,-21.432693278859606,141.9970299737318
KYOOMBA,-28.694900290989892,151.9851641999866
LABRADOR,-27.946215619720977,153.39976238254332
LACEYS CREEK,-27.229442588722666,152.73578265791343
LAGLAN,-22.425167068839624,146.4314511220105
LAGOON POCKET,-26.2770281544743,152.6814924312846
LAGUNA QUAYS,-20.62539174439751,148.66572424272186
LAIDLEY,-27.641099636198167,152.41069151780857
BARKLY,-20.60266633393368,138.4781803306191
LAIDLEY CREEK WEST,-27.67047881953661,152.3542554239871
LAIDLEY HEIGHTS,-27.630561616953123,152.3658947418974
LAIDLEY NORTH,-27.61052968045186,152.4048170673564
LAIDLEY SOUTH,-27.673668607555335,152.3869654395519
LAKE BARRINE,-17.251103945696737,145.64695637097967
LAKE BORUMBA,-26.530093187665287,152.51423874258296
LAKE CLARENDON,-27.51706756338355,152.35017530890994
LAKE EACHAM,-17.29489044442653,145.6451601583019
LAKE MACDONALD,-26.391417019147028,152.93675745297384
LAKE MANCHESTER,-27.448628214851293,152.7672393237546
BARLIL,-26.202582615870252,151.8876857700029
LAKE MARY,-23.11267750811859,150.61999250821452
LAKE MONDURAN,-24.81799644525639,151.78730593049335
LAKE PROSERPINE,-20.396191695509074,148.32527159356744
LAKE TINAROO,-17.192337702348844,145.58229580373242
LAKE WIVENHOE,-27.27192532343413,152.54458154768204
LAKEFIELD,-14.81881213494469,144.21147199036002
LAKELAND,-15.969673059342027,144.80373339134323
LAKES CREEK,-23.372979353321618,150.57262862049728
LAKESIDE,-25.558214800811353,152.11081319928675
LAMB ISLAND,-27.624439255908804,153.38151447976438
BARLOWS HILL,-23.107930545413254,150.7419738102127
LAMB RANGE,-17.055476740574512,145.68207155688657
LAMINGTON,-28.267790574756877,153.016627028206
LAMMERMOOR,-23.158298811154893,150.78102483173848
LANDERS SHOOT,-26.713755003611432,152.9258451360659
LANDSBOROUGH,-26.80680333375936,152.99036236866027
LANEFIELD,-27.65407774737438,152.5513060888017
LANGLANDS,-26.69392555715946,150.98735856574032
LANGLEY,-25.11004941107086,151.24769287757252
LANGLO,-26.035231040439786,145.7197868809282
LANGSHAW,-26.297177870207605,152.58174652467622
BARLYNE,-25.737943604806123,151.64337437708866
LANNERCOST,-18.60848316652169,145.9622150846242
LANSDOWNE,-25.13061343253586,146.16505126044177
LANSKEY,-20.68819252157545,139.49811661588717
LARAPINTA,-27.64159440424282,153.00947191869275
LARAVALE,-28.0901161268656,152.93536599385473
LARK HILL,-27.52455076119003,152.59287569778436
LAURA,-15.495889167991656,144.1631479757361
LAVELLE,-28.000257866954666,151.28042623554413
LAWES,-27.566274204669583,152.33008529213004
BARMARYEE,-23.137155333357054,150.69575015927086
LAWGI DAWES,-24.60376455041394,150.7810165963347
LAWN HILL,-18.646406861323143,138.54445575311752
LAWNTON,-27.281735818342057,152.9845065492141
LEAFDALE,-26.23671736514778,151.7718227025266
LEFTHAND BRANCH,-27.79460848484151,152.26374052425518
LEICHHARDT,-27.62313287777133,152.73395488461261
LEMONTREE,-27.788232101416263,151.29897808789403
LESLIE,-28.17275575059027,151.9168013148732
LESLIE DAM,-28.250029688157746,151.8967785359317
LETHEBROOK,-20.543803881746665,148.64896248858457
BARMOYA,-23.125111776263946,150.5398661840864
LEYBURN,-28.02129016460647,151.5944931632614
LEYDENS HILL,-23.609931636471508,150.41136884107777
LILYDALE,-27.61092580989109,152.14159855272422
LILYVALE,-27.432820689460552,151.87474483160617
LILYVALE,-23.15114081017269,148.43711769582546
LIMESTONE,-23.662558581969357,150.43655407306503
LIMESTONE CREEK,-23.288478454567333,150.5647187607276
LIMESTONE RIDGES,-27.83402885718768,152.72523311233522
LIMEVALE,-28.737564551516424,151.17922370448463
LINDEN,-27.825031058439908,146.39729458010558
AIRVILLE,-19.630880081607117,147.3454958666416
BARNARD,-23.9887015157826,149.71125552886758
LINTHORPE,-27.612303220353922,151.66555852629793
LINVILLE,-26.822046451613343,152.2490025425611
LITTLE MOUNTAIN,-26.784378352066533,153.09228375961433
LITTLE MULGRAVE,-17.130762296530502,145.71526412307642
LIZARD,-14.746756439628394,145.3939785864235
LLANARTH,-21.32149973217182,146.4617870702043
LOCH LOMOND,-28.330820386868417,152.18538570723777
LOCHINGTON,-24.010729131697943,147.43852620562882
BARNEY POINT,-23.843213908100783,151.26897101200672
LOCKROSE,-27.491729121714243,152.4619150925462
LOCKYER,-27.507605157766996,152.07089826613858
LOCKYER WATERS,-27.45380293612004,152.40577013080267
LOGAN CENTRAL,-27.64383221997064,153.10717869094606
LOGAN RESERVE,-27.71736668929383,153.10721779243983
LOGAN VILLAGE,-27.784930824363872,153.11598785186058
LOGANHOLME,-27.68408362410121,153.18659066079843
BARNEY VIEW,-28.232280540235003,152.7677436881608
LOGANLEA,-27.676772194352598,153.13261450138867
LONESOME CREEK,-24.90497833053528,150.11662708113656
LONG FLAT,-26.26493188872346,152.65918638726635
LONG POCKET,-18.51681018236758,145.97311645065412
LONGREACH,-23.3487975828227,143.7023910903164
LOTA,-27.468150330446345,153.19082283489297
LOTUS CREEK,-22.28321330640173,149.07870699663422
LOW ISLES,-16.38618344078882,145.56538802765584
LOWER BEECHMONT,-28.050523865044422,153.23787639736656
LOWER COWLEY,-17.69585414087454,146.07903544305333
BAROONDAH,-25.674188377181817,149.12224040980544
LOWER CRESSBROOK,-27.07929806816568,152.4805881420295
LOWER DAINTREE,-16.28972423227124,145.39517450615074
LOWER MOUNT WALKER,-27.721515594970253,152.53598083184028
LOWER TENTHILL,-27.60380193809143,152.23697433408228
LOWER TULLY,-17.978566666328234,146.0135604603679
LOWER WONGA,-26.116848089855296,152.45766616089523
LOWESBY,-24.33862393852984,148.68707799933244
LOWESTOFF,-22.846481566635997,148.0796049694902
LOWMEAD,-24.61365135454878,151.70718010191104
LOWOOD,-27.471433831617702,152.57299643430613
BARRAMORNIE,-27.069699573652954,150.094874410607
LUCINDA,-18.529021525502245,146.3354522788135
LUMEAH,-25.286756927721893,145.67217240661657
LUMHOLTZ,-18.326034755975893,145.88723173778436
LUNDAVRA,-28.064472029324392,150.01635883674487
LUSCOMBE,-27.790737828326495,153.20177191979747
LUTWYCHE,-27.42181717563497,153.03263243170497
LYNAM,-19.26089378645043,146.48001738595735
LYNDHURST,-19.22546692791305,144.32039163101268
LYNDSIDE,-16.947879482100078,143.57550479696656
LYNFORD,-27.473848870895626,152.44961869918544
BARRATTA,-19.568358775800657,147.23683269162248
LYONS,-27.772662589901973,152.86490807935144
LYRA,-28.830727800508683,151.86305277293587
LYTTON,-27.422312722407238,153.15063654052253
MA MA CREEK,-27.632534374335762,152.18034433197312
MAADI,-17.831521059455984,145.9918137533124
MAALAN,-17.608553589965844,145.59693297670333
MAAROOM,-25.58734042263683,152.86648459836888
MABUIAG ISLAND,-9.954900295387198,142.1815596776318
MACALISTER,-27.028297159079038,151.07208815102894
MACALISTER RANGE,-16.768840664216274,145.6538567075556
BARRINE,-17.230240935415956,145.61891448836744
MACFARLANE,-24.888699113166634,146.00863701401605
MACGREGOR,-27.56549981194455,153.07342833567014
MACHANS BEACH,-16.855399716807383,145.74983050363866
MACHINE CREEK,-23.833426578848318,150.93629627213667
MACKAY,-21.142494968055296,149.18215888315626
MACKAY HARBOUR,-21.113300995191057,149.21339900325032
MACKENZIE,-27.54038691058294,153.12868968402373
MACKENZIE,-23.128066277002016,149.39238557423047
MACKENZIE RIVER,-23.068542511797617,148.86241760797714
MACKNADE,-18.53912636135674,146.25092423843603
BARRINGHA,-19.537731739828885,146.79627212251341
MACLAGAN,-27.055013340576917,151.67251754054513
MACLEAY ISLAND,-27.60641781708369,153.36000531942267
MAGNOLIA,-25.663852478201676,152.68951747322092
MAIDENHEAD,-29.119027646154816,151.39147311086577
MAIDENWELL,-26.838496686058814,151.78646994826875
MAIN BEACH,-27.95261251731223,153.42277215475343
MAJORS CREEK,-19.633827956580525,147.0082711879732
MALANDA,-17.375078169421982,145.58751604146414
MALARGA,-25.795894562126602,152.11559562708334
MALENY,-26.76175680562484,152.85203012832523
BARRINGUN,-28.86286808746407,145.79142124633512
MALLING,-27.063201815960692,151.60271300622654
MALMOE,-25.477269571168183,151.19076449682674
MALPAS-TRENTON,-19.921416835492128,142.15797057629754
MALU,-27.314700775285875,151.5860045628954
MAMU,-17.662485238060917,145.82402386575205
MANAPOURI,-27.856942307355276,151.99872346522858
MANDALAY,-20.272004500843334,148.73752485171224
MANGO HILL,-27.241065161692955,153.04442080559372
MANLY,-27.453661289738623,153.18716221185068
BARRON,-16.864883611499636,145.71095186396857
MANLY WEST,-27.467154440483927,153.16629647829382
MANNUEM,-26.628751607779126,151.589426869626
MANOORA,-16.917056504908523,145.73665355180043
MANSFIELD,-27.535540319755345,153.10419753631888
MANTUAN DOWNS,-24.522535470576063,147.02308352109927
MANUMBAR,-26.37317764741941,152.28576787987862
MANUNDA,-16.917248736316814,145.74917665276655
MANYUNG,-26.208775800691292,152.0113422915393
MAPLETON,-26.630008162325666,152.8591927145171
AITKENVALE,-19.29953457614997,146.76968342322456
BARRON GORGE,-16.880182113423036,145.66919526424317
MAPOON,-11.863235318435123,142.1829196174777
MARAMIE,-16.03473937004344,142.28951926629753
MARBURG,-27.55978818314801,152.58916819365643
MARCOOLA,-26.592758425672567,153.07988723586416
MARCUS BEACH,-26.446092976943476,153.09441975540844
MAREEBA,-17.037888150169067,145.49624748641537
MARGATE,-27.242778548826404,153.10309870993538
MARIA CREEKS,-17.81700518166894,146.03870925988448
BARTLE FRERE,-17.439076109408273,145.8834281558444
MARIAN,-21.170287747125464,148.95135426694438
MARLBOROUGH,-22.83559340560561,149.8222670081966
MARMADUA,-27.462328851032552,150.71469586125042
MARMOR,-23.70498804606758,150.73891046758638
MARODIAN,-25.848610951251334,152.29291203597157
MAROOCHY RIVER,-26.57709881365918,153.01860313639457
MAROOCHYDORE,-26.653358219229776,153.08182023281208
MAROON,-28.190526458262692,152.68920221748502
MAROONDAN,-24.964643878040274,152.01286923897015
MARSDEN,-27.67434790106368,153.09826763029236
BARWIDGI,-17.66639202343614,144.64150881290695
MARSHLANDS,-26.154549822234316,151.74835853200102
MARTYVILLE,-17.61470291974736,146.03842492844274
MARYBOROUGH,-25.523264033368697,152.69706308011476
MARYBOROUGH WEST,-25.500553094852048,152.6650986320879
MARYS CREEK,-26.246840118628075,152.5838959641209
MARYVALE,-22.979763857466953,150.61817486700204
MARYVALE,-28.07558724148732,152.26710893575137
MASIG ISLAND,-9.75231534618036,143.40785789290942
MASSIE,-28.13428691250888,151.93092513036385
MAUDSLAND,-27.933881653267232,153.27884753216853
BASALT,-19.722692050676507,145.37544838586314
MAXWELTON,-20.862241400674115,142.64369127877094
MAY DOWNS,-22.622375160777693,148.88643488799556
MCCUTCHEON,-17.723335562501802,146.06131837600242
MCDESME,-19.616006998323314,147.3986749281047
MCDOWALL,-27.381553343692747,152.99218204974164
MCEWENS BEACH,-21.236235203412495,149.19135023662295
MCILWRAITH,-25.001338648486882,151.99804208941578
MCINTOSH CREEK,-26.261528657846704,152.64064072670314
MCKINLAY,-21.368831598320984,141.21856013799842
MEADOWBROOK,-27.663923295427807,153.1447518028241
BASILISK,-17.671275155906265,145.98843487135122
MEADOWVALE,-24.82156374316885,152.23883281791373
MEANDARRA,-27.30322197647586,149.86488024190797
MEIKLEVILLE HILL,-23.114833676408765,150.74577901182323
MELAWONDI,-26.415726477474912,152.6594316576803
MELDALE,-27.025747232498237,153.0727411757379
MELROSE,-26.27122922262481,151.61744771295156
MEMERAMBI,-26.460181661870728,151.81697837354938
MENA CREEK,-17.669119955383266,145.91700883662676
MENTMORE,-20.75587145766904,148.7342344640101
MENZIES,-20.718101636627555,139.49715368277967
BASIN POCKET,-27.60097570022348,152.7703831692633
MERIDAN PLAINS,-26.765542940964128,153.08004983823648
MERINGANDAN,-27.40249177363951,151.91879916340164
MERINGANDAN WEST,-27.415261423007692,151.8890673826875
MERLWOOD,-26.15263707734294,151.87904684503175
MERMAID BEACH,-28.047995415673665,153.4366393385661
MERMAID WATERS,-28.049829308990976,153.42140062031524
MERRIMAC,-28.050158469411116,153.3726725674176
MERRITTS CREEK,-27.3525770346878,152.0307726243896
MERRYBURN,-17.91641103951202,145.9749038557046
MERRYVALE,-27.795855182471758,152.48505338528108
BATTERY HILL,-26.778922090384413,153.12847429707045
