loca_2,centroid_lat,centroid_lng
EMU HEIGHTS,-41.07586294366566,145.9204967357555
EPPING FOREST,-41.762700364592135,147.3168290652086
ERRIBA,-41.4423995788939,146.116206548027
EUGENANA,-41.232295446727335,146.30878273760067
EVANDALE,-41.569532909188524,147.30618227719646
EXETER,-41.3045177121068,146.93410355321254
EXTON,-41.51369724666393,146.7419941647373
FALMOUTH,-41.51955059147014,148.24548645556777
FENTONBURY,-42.653733882677294,146.76620305296896
FERN TREE,-42.93271399194785,147.26404762198376
ABELS BAY,-43.229522213147575,147.10734951056017
ARTHUR RIVER,-41.053972018643336,144.6844464831004
FINGAL,-41.66032030129925,147.94057706804367
FITZGERALD,-42.75650358333226,146.65815381909033
FLINTSTONE,-41.997921904101034,146.85941629314092
FLORENTINE,-42.58406938355084,146.4751685417989
FLOWERDALE,-40.968734121958555,145.6617120142706
FLOWERPOT,-43.201540891385115,147.23921634949457
FLOWERY GULLY,-41.246323827786064,146.8149049777455
FORCETT,-42.809597005291124,147.66645209943195
FOREST,-40.85124236864908,145.23893152858776
FORESTER,-41.053562595053855,147.68046112090747
ARTHURS LAKE,-41.990811474003685,146.94221172708342
FORTESCUE,-43.106174986129,147.9290622433508
FORTH,-41.2025677272694,146.23735615123
FORTHSIDE,-41.22743022951718,146.2707628349876
FOUR MILE CREEK,-41.57917646607897,148.28237697820055
FRANKFORD,-41.320150155630934,146.72871207147202
FRANKLIN,-43.082534107607295,146.98345487241835
FREYCINET,-42.20501518114222,148.3032244677504
FRIENDLY BEACHES,-41.99314318289835,148.2611906339816
GAGEBROOK,-42.742734021044456,147.27375526823974
GARDEN ISLAND CREEK,-43.22540970901727,147.1780878406562
AUSTINS FERRY,-42.77501163239138,147.24883217022182
GARDNERS BAY,-43.17988440446652,147.15040405594138
GAWLER,-41.21789696837235,146.14468295373894
GEEVESTON,-43.15312456679493,146.86617898823906
GEILSTON BAY,-42.83078352972555,147.35070005992387
GEORGE TOWN,-41.09100030287076,146.9008398395224
GLADSTONE,-41.00490868698216,148.0682471613782
GLAZIERS BAY,-43.13839538205458,147.0212024599981
GLEBE,-42.87384681490765,147.32681322243624
GLEN HUON,-43.04214270496954,146.92527285445897
GLENDEVIE,-43.24956236869936,146.99542444737892
AVOCA,-41.79375355363264,147.7069155006654
GLENFERN,-42.80441312118653,146.98974156416426
GLENGARRY,-41.34342329944541,146.8713315329431
GLENLUSK,-42.81703836677065,147.19964135913972
GLENORA,-42.68907721978601,146.8741743990204
GLENORCHY,-42.843379246874726,147.26535959734568
GOLCONDA,-41.1529744861274,147.29561536004914
GOLDEN VALLEY,-41.640227174409155,146.73368777213446
GOODWOOD,-42.82684607245564,147.29341192267532
GORDON,-43.262548336061826,147.2062117878455
GORMANSTON,-42.078462745617074,145.61839715739836
BADEN,-42.42806046505455,147.47376858661084
GOSHEN,-41.2650770269805,148.11604404289707
GOULDS COUNTRY,-41.1896227281593,148.06215506209443
GOWRIE PARK,-41.468723692698084,146.2240363963669
GRANTON,-42.762535206998194,147.18993878998208
GRANVILLE HARBOUR,-41.803877508716965,145.06471188891075
GRASSTREE HILL,-42.78078042450434,147.36949351242936
GRASSY,-40.043497688077956,144.06949935801862
GRAVELLY BEACH,-41.28267372355704,146.96328969791384
GRAY,-41.639973151187256,148.22146677203935
GREAT BAY,-43.22437450033126,147.37403820260639
BADGER HEAD,-41.11565205242894,146.71533715070672
GREENS BEACH,-41.10051262894111,146.74243746122445
GRETNA,-42.63273326106926,146.93983773878483
GRINDELWALD,-41.35144884201983,147.00524070268034
GROVE,-42.98756907385159,147.10156125483925
GUILDFORD,-41.45549960672387,145.69204269035308
GUNNS PLAINS,-41.287707807793645,146.01724852783192
HADSPEN,-41.5112265549808,147.06033290662424
HAGLEY,-41.52617896330042,146.9093880965405
HAMILTON,-42.54949350770538,146.8511987296189
HAMPSHIRE,-41.30282548361657,145.7471431624331
BAGDAD,-42.60531758615237,147.2322784590134
HARFORD,-41.246083522983206,146.60948466848865
HASTINGS,-43.40006891124739,146.88796435036969
HAVENVIEW,-41.08675905615551,145.91064277971998
HAWLEY BEACH,-41.13703471905966,146.53422499230578
HAYES,-42.73788608016082,146.99740088727143
HELLYER,-40.88164981806497,145.42631191747554
HENRIETTA,-41.176939122613916,145.6795067805161
HERMITAGE,-42.25974412233193,146.85092910144982
HERRICK,-41.08508577844383,147.886920863743
HEYBRIDGE,-41.0843082538293,145.97719382011496
BAKERS BEACH,-41.173835281550346,146.6468804658585
HIGHCLERE,-41.199187751021135,145.820466087916
HIGHCROFT,-43.1535980562911,147.77511441534
HILLCREST,-41.06321717523655,145.89442456473404
HILLWOOD,-41.21511853937512,146.96487183513332
HOBART,-42.88213718410046,147.32719541742807
HOLLOW TREE,-42.49503497337045,146.9240559870299
HOLWELL,-41.2774908102758,146.77145789754064
HONEYWOOD,-42.72626280169499,147.28147461170298
HOWDEN,-43.0211834310848,147.29915531621856
HOWRAH,-42.88380102315593,147.41057240228267
BANCA,-41.00444237151461,147.8217870817277
HOWTH,-41.09569658695699,146.00218716654464
HUNTINGFIELD,-43.00158848018005,147.2957136915634
HUONVILLE,-43.02951847517737,147.05802770632786
IDA BAY,-43.45107775301465,146.93963432772387
INTERLAKEN,-42.158429999013514,147.16561142035914
INVERMAY,-41.421293001105894,147.1329663629193
IRISHTOWN,-40.91781904454937,145.1496881344772
JACKEYS MARSH,-41.6971168131147,146.66969965857635
JERICHO,-42.38390735294806,147.28880833842697
JETSONVILLE,-41.10231050271465,147.45446810651953
BANGOR,-41.21385790920715,147.15409745499008
JUDBURY,-42.96397124161702,146.92920494540056
KAMONA,-41.13507491182624,147.6659986672975
KAOOTA,-43.02894689971442,147.16453824205186
KARANJA,-42.68329691758397,146.83671412167263
KAROOLA,-41.24421690198715,147.1419690566659
KAYENA,-41.19061858576043,146.88340726932682
KELLEVIE,-42.76254278839531,147.79434788523503
KELSO,-41.1027235553971,146.77477002049955
KEMPTON,-42.52768094971235,147.21922721298432
KETTERING,-43.12784135332415,147.22939167179365
ABERDEEN,-41.24342223646244,146.32410875710448
BARNES BAY,-43.12098376050867,147.36296082825268
KILLIECRANKIE,-39.84871994754625,147.8434271866997
KILLORA,-43.0944787190396,147.3234526000631
KIMBERLEY,-41.42147395911542,146.47295325971947
KINDRED,-41.25619261841161,146.21519974026202
KINGS MEADOWS,-41.47053448710468,147.16134654425667
KINGSTON,-42.96335268817992,147.2927030295481
KINGSTON BEACH,-42.9842434855205,147.3212590632382
KOONYA,-43.07962508405506,147.81765112867976
LACHLAN,-42.83850215765983,147.0445891316136
LACKRANA,-40.10169434155168,148.20550486471822
BARRETTA,-43.0456496729785,147.26263503717692
LADY BARRON,-40.209796836584324,148.2363981000876
LAKE LEAKE,-42.020756821722,147.8488847245207
LAKE MARGARET,-41.99810426871195,145.55895554556506
LAKE SORELL,-42.046245160119156,147.16212363966378
LAKE ST CLAIR,-41.969720445654886,145.9510013274186
LALLA,-41.25585751386117,147.18066181607793
LANENA,-41.316253562500044,146.96667756761659
LAPOINYA,-41.03099626337348,145.56266580566913
LATROBE,-41.251284290533604,146.41559350852813
LAUDERDALE,-42.91011433329753,147.48723136268558
BARRINGTON,-41.332238392962864,146.27881619515205
LAUNCESTON,-41.4332224278503,147.14408588473478
LAWITTA,-42.76314919488873,147.03549774135735
LEBRINA,-41.16410529762153,147.22614537808582
LEEKA,-39.89291465878089,147.82322522697893
LEFROY,-41.082432717181746,146.99510655200947
LEGANA,-41.37279224640212,147.04396723317882
LEGERWOOD,-41.210022725336884,147.6957275492259
LEITH,-41.16681428232626,146.2637946104482
LEMONT,-42.297280659628136,147.65998513346975
LENAH VALLEY,-42.87110181029742,147.274152363037
BATTERY POINT,-42.88989755644121,147.33326550946526
LESLIE VALE,-42.97434845213669,147.22951063943577
LEVENDALE,-42.53706629424949,147.5694314968398
LEWISHAM,-42.82830540672642,147.61312697340628
LIAWENEE,-41.90381792046616,146.66330074044438
LIENA,-41.54179803848248,146.21302106659897
LIETINNA,-41.155033533695544,147.44997295877306
LIFFEY,-41.68745055707783,146.81444609691178
LILEAH,-41.005104246510534,145.21860453219054
LILLICO,-41.168252394805265,146.29002558415257
LILYDALE,-41.24627869055896,147.23460487133187
BEACONSFIELD,-41.201628686067465,146.7779432396105
LINDISFARNE,-42.84291247174292,147.36885304771286
LISLE,-41.234600707179226,147.32706198848595
LITTLE PINE LAGOON,-41.981313011759205,146.58856141647226
LITTLE SWANPORT,-42.32031484248831,147.9514236180336
LOCCOTA,-40.2103925662733,148.05891693993658
LOIRA,-41.271337356293955,146.89677058116806
LONDON LAKES,-42.15835283102199,146.58761735885818
LONG REACH,-41.167511561921074,146.95329094118
LONGFORD,-41.60712692598795,147.1228210196959
LONGLEY,-42.9709893261309,147.1850160934092
BEAUMARIS,-41.4159552281487,148.26145811960515
LONNAVALE,-42.951190740631596,146.7770274212783
LOONGANA,-41.402117361491584,145.92596427567048
LOORANA,-39.86123228432073,143.92992567263482
LORINNA,-41.53228489896642,146.15078658876757
LOTTAH,-41.2233329088554,148.01512009711624
LOW HEAD,-41.05682048172027,146.83888689480227
LOWER BARRINGTON,-41.2908626304733,146.28594050341806
LOWER BEULAH,-41.46798369171218,146.4104654527592
LOWER LONGLEY,-42.972251440621804,147.15497628038253
LOWER MARSHES,-42.32393876956479,147.187256095066
BEAUTY POINT,-41.159895723726954,146.80344589007782
LOWER SNUG,-43.08758129369858,147.25135071677414
LOWER TURNERS MARSH,-41.212389445177486,147.10351825215588
LOWER WATTLE GROVE,-43.152599443326245,147.0150046391678
LOWER WILMOT,-41.32149681271028,146.22137444590666
LOYETEA,-41.31463230656285,145.9092637962392
LUCASTON,-42.963285447048996,147.03231374561017
LUGHRATA,-39.944002925541945,147.92306322817382
LUINA,-41.46080009013817,145.38104523197046
LULWORTH,-41.00327505419088,147.0829178219392
LUNAWANNA,-43.366035927299244,147.24266052687324
BEECHFORD,-41.03990451247182,146.94125455640813
LUNE RIVER,-43.434991593415305,146.86217096233545
LUTANA,-42.83791821200512,147.3136390642348
LYMINGTON,-43.196161298066755,147.05570527031807
LYMWOOD,-40.0297833279388,143.99637684445557
MACQUARIE HEADS,-42.21530167337543,145.19797621613645
MACQUARIE PLAINS,-42.71276362989737,146.91667122557428
MAGRA,-42.73475572827241,147.07659992491327
MALBINA,-42.78758168847088,147.11776010899894
MANGALORE,-42.64617231028229,147.24798214574153
MANGANA,-41.57906404983576,147.85359459460813
BELL BAY,-41.127291219234706,146.865746449484
MARGATE,-43.02977549255677,147.23516411679867
MARION BAY,-42.82864671028422,147.861075655869
MARRAWAH,-40.93240350988979,144.69816371222873
MATHINNA,-41.44762054753433,147.94498465023494
MAWBANNA,-40.996636992768515,145.36884625875035
MAYBERRY,-41.565120785469176,146.28915398547176
MAYDENA,-42.7558865391394,146.55751648978318
MAYFIELD,-41.3875578785023,147.1337105889637
MEADOWBANK,-42.63249068096155,146.82671802502085
MEANDER,-41.67361485940052,146.59163597084452
BELLERIVE,-42.87382095857759,147.37761470244513
MELLA,-40.84952824129001,145.03860020698195
MELROSE,-41.25172310713822,146.29782292566867
MELTON MOWBRAY,-42.45614175745085,147.19519180241974
MEMANA,-39.962751443896884,148.0935025354537
MENGHA,-40.93886314698302,145.26429978381668
MERSEY FOREST,-41.683028136358196,146.20055593182533
MERSEYLEA,-41.36169724463714,146.4798086038671
MEUNNA,-41.088465711968915,145.47637453758455
MIANDETTA,-41.19558613605911,146.35332793227835
MIDDLESEX,-41.53245473860669,145.97237571717145
ACACIA HILLS,-41.28476586587884,146.33601636654348
BELLINGHAM,-41.01992550560418,147.18031237543633
MIDDLETON,-43.228630057217515,147.23185565030553
MIDWAY POINT,-42.79413479609741,147.52942398435658
MIENA,-41.982645022748166,146.69023038303126
MILABENA,-41.0305215558067,145.49922081233458
MILLERS BLUFF,-41.970426958942,147.09808394909052
MOINA,-41.50725809450446,146.09004999539266
MOLE CREEK,-41.55612398094197,146.3628409556905
MOLESWORTH,-42.81001891009842,147.14301819684775
MOLTEMA,-41.44725041500408,146.52891928996235
MONTAGU,-40.80983217731004,144.96185291604658
BEN LOMOND,-41.56567288106961,147.66188530560675
MONTAGU BAY,-42.86452492222391,147.35819560332445
MONTANA,-41.5934904789784,146.5886818496953
MONTELLO,-41.05755127993828,145.89617560714677
MONTROSE,-42.83004495802552,147.24947499734685
MONTUMANA,-40.94967633125537,145.4732533522261
MOOGARA,-42.83218715459941,146.84238981865678
MOONAH,-42.8454414074496,147.29559116577138
MOOREVILLE,-41.101646389181234,145.86899461550797
MOORINA,-41.136069617915865,147.8969171055769
MOORLEAH,-41.005508490080196,145.6126033785445
BERRIEDALE,-42.81455970436926,147.23578744264003
MORASS BAY,-42.02368564272495,146.9430739159847
MORIARTY,-41.219736909897144,146.48820695764002
MORNINGTON,-42.86133430892233,147.39924692496692
MOUNT DIRECTION,-41.207414140525245,147.02711029709292
MOUNT FIELD,-42.66580720502994,146.58515641349229
MOUNT HICKS,-41.07087476297753,145.731638137936
MOUNT LLOYD,-42.87835235072451,146.90590551490112
MOUNT NELSON,-42.922694185007785,147.3269841498072
MOUNT ROLAND,-41.489384268411555,146.24937134787146
MOUNT RUMNEY,-42.85653984299505,147.44244874296626
BEULAH,-41.4366576684618,146.37803632056506
MOUNT SEYMOUR,-42.39006457834363,147.46295332995248
MOUNT STUART,-42.8722001039539,147.30228425063888
MOUNT WILLIAM,-40.934105244735484,148.2354964485079
MOUNTAIN RIVER,-42.94442029787226,147.12733428949286
MOWBRAY,-41.4026159426057,147.15049484487838
MURDUNNA,-42.94364713512701,147.9095833063995
MUSSELROE BAY,-40.87953632228118,148.13816828081463
MYALLA,-40.98871805385818,145.56099645958975
MYRTLE BANK,-41.27830049499891,147.36266192340085
NABAGEENA,-40.99609841666619,145.1326119673061
BICHENO,-41.901135879144476,148.2528103062184
NABOWLA,-41.173146413720936,147.3726323373963
NARACOOPA,-39.924837137487025,144.12031821968841
NATIONAL PARK,-42.70782243795576,146.7211223714992
NATONE,-41.16919619149999,145.9301547803309
NEEDLES,-41.544579585042165,146.5486861124946
NEIKA,-42.94942388946421,147.231380104907
NELSON BAY,-41.13364051094245,144.70029843644716
NEW NORFOLK,-42.78290901481952,147.05930133330304
NEW TOWN,-42.85620407695844,147.30877885910752
NEWNHAM,-41.388708341905854,147.11696510999496
BINALONG BAY,-41.249375960681874,148.27996990876122
NEWSTEAD,-41.44268868395893,147.162653802825
NICHOLLS RIVULET,-43.1375407323559,147.150213114821
NIETTA,-41.382857814842296,146.06083072030404
NILE,-41.68341113226227,147.39321826434377
NOOK,-41.33221418874412,146.3323111966005
NORTH BRUNY,-43.15728981294713,147.36491620427765
NORTH HOBART,-42.871730015750394,147.31691436581895
NORTH LILYDALE,-41.22993407575779,147.2535321303567
NORTH MOTTON,-41.20250018349522,146.0898042829643
NORTH SCOTTSDALE,-41.09760746236381,147.57061489598271
BIRCHS BAY,-43.18376212468625,147.2241670645635
NORTHDOWN,-41.17103796498403,146.49729282337782
NORWOOD,-41.45942090731613,147.18059821543028
NOTLEY HILLS,-41.358969726225325,146.9218958641871
NOWHERE ELSE,-41.372302211729036,146.2602944645225
NUBEENA,-43.08889550312192,147.71961278781913
NUGARA,-39.949231757980094,143.90948492213604
NUGENT,-42.71684855051229,147.7028297789958
NUNAMARA,-41.399049347099954,147.32654474110197
OAKDOWNS,-42.90163487177672,147.4559946665489
OAKS,-41.58028255705556,146.97152040154765
BIRRALEE,-41.40462713560474,146.81081715899256
OATLANDS,-42.28680699618963,147.32437815807663
OCEAN VISTA,-41.044359840088994,145.85941290077133
OLD BEACH,-42.76108839448357,147.29706033155307
OLDINA,-41.0602793818452,145.6751163364868
OONAH,-41.23370528159418,145.61177278852605
OPOSSUM BAY,-42.989658459985755,147.40733514620848
ORFORD,-42.563561058093434,147.864469389136
ORIELTON,-42.717814713594514,147.52729934940402
OSMASTON,-41.567180674796234,146.7657318650111
OSTERLEY,-42.32362386898433,146.76282847892236
BISHOPSBOURNE,-41.61701185224414,146.9946716932731
OTAGO,-42.800255964424274,147.30039154905796
OUSE,-42.43861467803501,146.68235690405086
OYSTER COVE,-43.10911239968502,147.2212505252005
PALANA,-39.76351702442477,147.9173715631814
PALOONA,-41.26481610257822,146.2672672412309
PARADISE,-41.458336001035555,146.33624128042678
PARATTAH,-42.359026195804326,147.4218553923696
PARK GROVE,-41.05470434145674,145.8819341282918
PARKHAM,-41.38187506293596,146.630777140886
PARKLANDS,-41.04752696946442,145.89202362026805
BLACK HILLS,-42.69761169678652,147.02326072262505
PARRAWE,-41.29884776871145,145.56201338631493
PATERSONIA,-41.317038815940464,147.31045022555088
PAWLEENA,-42.71643651395572,147.59979128337184
PAWTELLA,-42.29523094881024,147.51541058897664
PEARSHAPE,-40.04834415726328,143.91097903805627
PEGARAH,-39.929155705280955,144.04288363761754
PELHAM,-42.566788199797564,147.0102512103326
PELVERATA,-43.055458047435515,147.12620493484704
PENGUIN,-41.13805968262826,146.05498386336075
PENNA,-42.767409293864766,147.50058456643993
ACTON,-41.07171269092139,145.891675060603
BLACK RIVER,-40.870674295575995,145.32285814079384
PERTH,-41.60851513807264,147.20762532152844
PETCHEYS BAY,-43.18563406142653,147.01600463951834
PIONEER,-41.09774767381176,147.96031857667057
PIPERS BROOK,-41.071929164786525,147.2003244695184
PIPERS RIVER,-41.121393957996744,147.07735806844371
PLENTY,-42.75263095156487,146.95765291471113
POATINA,-41.80234947779657,146.92843123130982
POLICE POINT,-43.253427422660806,147.0394734285099
PONTVILLE,-42.6723643701983,147.27467102762688
PONTYPOOL,-42.32699116916958,147.96152612660472
BLACKMANS BAY,-43.00748791091804,147.31820213647174
PORT ARTHUR,-43.146422043529775,147.83551075470868
PORT HUON,-43.15663485682794,146.95789303112025
PORT LATTA,-40.85816985543222,145.38520074685016
PORT SORELL,-41.17193004497305,146.53761604514813
POWRANNA,-41.68791741925359,147.26974022756892
PREMAYDENA,-43.05789408194978,147.75864509882885
PREOLENNA,-41.091702152305615,145.56566795355988
PRESERVATION BAY,-41.10287656390586,146.04653381135034
PRESTON,-41.300304855967944,146.06326749155903
PRIMROSE SANDS,-42.88655245469892,147.66630273874426
BLACKSTONE HEIGHTS,-41.46343972234943,147.08119173315862
PROMISED LAND,-41.42503011398546,146.204799496291
PROSPECT,-41.48439353434253,147.14245587829132
PROSPECT VALE,-41.482853466780774,147.11062929147508
PUNCHBOWL,-41.457573647345356,147.16468398424757
PYENGANA,-41.30005760605094,147.94973404950832
QUAMBY BEND,-41.480412086846016,146.86551750454063
QUAMBY BROOK,-41.590676889398544,146.72201109862925
QUEENS DOMAIN,-42.86628407904599,147.32666257706794
QUEENSTOWN,-42.08535063341244,145.54392313847632
QUOIBA,-41.20929773695067,146.33484735712403
BLACKWALL,-41.301697699727626,146.96647176590602
RAILTON,-41.33048233202365,146.40481922481243
RAMINEA,-43.283928288111674,146.88578041330382
RANDALLS BAY,-43.23770591280567,147.12837490534832
RANELAGH,-42.9983590286559,147.00524393993962
RANGA,-40.16279552020998,148.11822644087366
RAVENSWOOD,-41.416136442089474,147.18232563390717
RECHERCHE,-43.53388933062498,146.8653136887127
RED HILLS,-41.52901509758812,146.58242206138814
REDPA,-40.96794608723957,144.77823128123353
REEDY MARSH,-41.4464995374315,146.72175229153797
BLACKWOOD CREEK,-41.74392981313803,146.90292836358591
REEKARA,-39.74874821814654,143.97783057528554
RELBIA,-41.50533364120626,147.21151194514508
RENISON BELL,-41.789192043287144,145.4371972289515
RETREAT,-41.14051122252111,147.1649492413657
REYNOLDS NECK,-41.85910094944734,146.69482472774536
RHEBAN,-42.66491048013998,147.89589884236761
RHYNDASTON,-42.47288247952065,147.37539039083103
RIANA,-41.2060868857154,145.9920636601118
RICHMOND,-42.73801390938015,147.41429280443953
RIDGEWAY,-42.9208678790359,147.28827731924906
BLESSINGTON,-41.492545105368514,147.43085534283694
RIDGLEY,-41.13738943732764,145.8328888969172
RINGAROOMA,-41.26230878097913,147.73480529022777
RISDON,-42.79702460201315,147.32909552925224
RISDON VALE,-42.80818841902937,147.37022654441128
RIVERSIDE,-41.42295869562436,147.04840577276465
ROBIGANA,-41.265593424880386,146.94159437218838
ROCHERLEA,-41.3735783100289,147.1641488184373
ROCHES BEACH,-42.886206289879986,147.49619957347082
ROCKY CAPE,-40.90317303296492,145.4848230763956
ROCKY HILLS,-42.21718417121866,148.0043957370128
BLUE ROCKS,-40.04071944203386,147.9507308249488
ROGER RIVER,-41.05653650945818,145.01601505207336
ROKEBY,-42.89565219161234,147.43647668993995
ROLAND,-41.41156723119867,146.22586010120685
ROMAINE,-41.097649365381706,145.89434499241648
ROSE BAY,-42.85860440219869,147.35813504800885
ROSEBERY,-41.79376912376535,145.52971393325691
ROSEGARLAND,-42.70871865202436,146.94952111678063
ROSETTA,-42.82180204286687,147.2489259795963
ROSEVALE,-41.422977568869506,146.9267283502718
ROSEVEARS,-41.33514311692663,146.98754988292941
BLUMONT,-41.141958887265766,147.41332552915375
ROSNY,-42.87072102328144,147.3570014597636
ROSNY PARK,-42.86601898411075,147.36761532447213
ROSS,-42.08175106328085,147.5109732700959
ROSSARDEN,-41.661134895754664,147.70132230061387
ROUND HILL,-41.072419431166175,145.94675347141046
ROWELLA,-41.17045107882593,146.89614710606926
ROYAL GEORGE,-41.81619952974992,147.99464201301092
RUNNYMEDE,-42.63533093523794,147.56681584252203
RUSHY LAGOON,-40.85711777396819,148.01071670017976
SALTWATER RIVER,-43.03427582524338,147.7058309633374
BOAT HARBOUR,-40.94643387755478,145.62444645705133
SANDFLY,-42.99724908304113,147.17640209362068
SANDFORD,-42.968992491685945,147.49070314159587
SANDY BAY,-42.912109881765694,147.34083971670333
SASSAFRAS,-41.30537900680548,146.5374890298167
SAVAGE RIVER,-41.4799581899031,145.2258568520411
SCAMANDER,-41.46315875952069,148.24849020402618
SCOPUS,-40.80989210329258,145.02131936820095
SCOTCHTOWN,-40.90765091269236,145.10117040921264
SCOTTSDALE,-41.17077850597221,147.5204979366162
SEA ELEPHANT,-39.82815797677491,144.06558831866587
BOAT HARBOUR BEACH,-40.928314303896244,145.61563513785936
SELBOURNE,-41.43382917658835,146.87605019755807
SEVEN MILE BEACH,-42.8407394853749,147.5426490539343
SEYMOUR,-41.74174828010113,148.2723806622628
SHANNON,-42.07251424938773,146.7670112451562
SHEARWATER,-41.15752055775898,146.53158456090944
SHEFFIELD,-41.38601924179985,146.3326871802108
SHOREWELL PARK,-41.06978288059405,145.87696946706504
SIDMOUTH,-41.232611285388664,146.87655917291372
SIMPSONS BAY,-43.279670739800444,147.293172552631
SISTERS BEACH,-40.923470479447765,145.57114769238714
ACTON PARK,-42.87108783058021,147.47874438773337
BONNET HILL,-42.96809929310456,147.33186504955967
SISTERS CREEK,-40.96616983424031,145.55487956874657
SLOPING MAIN,-42.99634331335733,147.67164961286392
SMITHTON,-40.84451174948811,145.14038510870049
SNUG,-43.07771428166489,147.2095846143129
SOMERSET,-41.05534684690435,145.800761901307
SORELL,-42.77889391301135,147.57807716233683
SORELL CREEK,-42.7854288249416,147.11890243003373
SOUTH ARM,-43.02797013064003,147.42840806759548
SOUTH BRUNY,-43.412826447982276,147.26130383485926
SOUTH BURNIE,-41.066436207391845,145.91384902810123
BOOBYALLA,-40.91756467948623,147.88125124426455
SOUTH FOREST,-40.89107985312494,145.24703321763897
SOUTH HOBART,-42.89788559224101,147.2856433424267
SOUTH LAUNCESTON,-41.45573190734054,147.14710996475682
SOUTH MOUNT CAMERON,-41.00683219605194,147.95241779237716
SOUTH NIETTA,-41.4462479509345,146.04197774259916
SOUTH PRESTON,-41.345810005260674,146.0315756447219
SOUTH RIANA,-41.25207941687961,145.97132439311372
SOUTH SPREYTON,-41.25675113682846,146.35262775353212
SOUTH SPRINGFIELD,-41.273297575959894,147.52557396789794
SOUTHPORT,-43.41255871939232,146.9846930063102
BOOMER BAY,-42.85453437027362,147.83388740038066
SOUTHPORT LAGOON,-43.49485859887317,146.94238353323524
SOUTHWEST,-42.818503300955925,146.05524180755566
SPALFORD,-41.23818900079627,146.18561885266948
SPRENT,-41.283351164927296,146.1656852077641
SPREYTON,-41.22580526802556,146.34738847147133
SPRING BEACH,-42.59439777414678,147.89679424050362
SPRINGFIELD,-41.24724929808313,147.46300428360237
SQUEAKING POINT,-41.18878456996191,146.5568290703539
ST HELENS,-41.32630853939115,148.20024254327618
ST LEONARDS,-41.46344910463371,147.24035398245195
BOTHWELL,-42.321698563017975,146.99384023658698
ST MARYS,-41.58698464964636,148.15582408681396
STANLEY,-40.75890014947687,145.27450105945448
STAVERTON,-41.454145921579595,146.17761129097997
STEPPES,-42.09635629768861,146.9076804834581
STIEGLITZ,-41.332748077328255,148.3024451993204
STONEHENGE,-42.40935212688838,147.6431687634957
STONOR,-42.39490258813697,147.38545563961893
STONY HEAD,-41.01993286602855,147.0162262168871
STONY RISE,-41.1961917773324,146.3296204569637
STOODLEY,-41.393362346006,146.41298167695302
BOYER,-42.76465258081564,147.10287064763347
STORMLEA,-43.18539330491847,147.77719712299046
STOWPORT,-41.11202155547455,145.92935438885894
STRAHAN,-42.166718776774104,145.37634822110402
STRATHBLANE,-43.36153562954392,146.95374396289307
STRATHGORDON,-42.76715115846704,146.05071581329594
STRICKLAND,-42.355619921740754,146.66371135383076
STRZELECKI,-40.22310760863693,148.107780803419
STYX,-42.79227660533507,146.68896356818152
SULPHUR CREEK,-41.10949580637202,146.01315351114192
SUMMERHILL,-41.46616870504166,147.11966670284363
BRACKNELL,-41.65611979246576,146.92913985634908
SUNNYSIDE,-41.38074746494483,146.44966545951198
SURGES BAY,-43.22684370713434,146.98550741056502
