loca_2,representative_point_lat,representative_point_lng
TINTALDRA,-36.054098984999996,147.92109944976806
TOL TOL,-34.649576275,142.81993863392634
TOLMIE,-36.912014479999996,146.3039725942204
BLACKBURN NORTH,-37.804714360000006,145.15531406863482
TOM GROGGIN,-36.58280897,148.10106008770276
TONGALA,-36.24738602,144.96836048307
TONGHI CREEK,-37.602234155000005,149.0623879530027
TONGIO,-37.168702005,147.69881108765475
TONIMBUK,-38.015041395,145.72254208507246
TOOAN,-36.81377857,141.7821488680827
TOOBORAC,-37.04757647,144.80330255469164
TOOLAMBA,-36.496174315000005,145.33419890736064
TOOLAMBA WEST,-36.48183602,145.26823453882827
TOOLANGI,-37.51839878,145.5061915265486
BLACKBURN SOUTH,-37.839698,145.14699847408082
TOOLERN VALE,-37.59842465,144.58404133929616
TOOLLEEN,-36.716401725,144.69676202208527
TOOLOME,-37.619541745,147.05416101731944
TOOLONDO,-37.013042295000005,141.88429840220488
TOOLONG,-38.313200609999996,142.24338255362716
TOOMBON,-37.741389005,146.44942249685835
TOONGABBIE,-38.03544305,146.57214124497153
TOORA,-38.65280206,146.30415077034397
TOORA NORTH,-38.60712096,146.33801413878678
TOORADIN,-38.19893813,145.38545116692143
BLACKHEATH,-36.48136749,142.28619504155375
TOORAK,-37.841110875,145.018054642221
TOORLOO ARM,-37.79473711,148.06823183940423
TOORONGO,-37.778734755,146.08316114620277
TOOTGAROOK,-38.377097985,144.85022864291608
TORQUAY,-38.312914864999996,144.32584209483085
TORRITA,-35.12123848,141.9307701502018
TORRUMBARRY,-36.02987053,144.5193178319301
TORWOOD,-38.257362635,145.87243222923954
TOSTAREE,-37.78551442,148.20225406139326
TOTTENHAM,-37.805810175000005,144.8540279093033
BLACKWARRY,-38.41310199,146.61700302874186
TOTTINGTON,-36.76633149,143.07943212704316
TOURELLO,-37.3537745,143.78804602421775
TOWAN,-35.147958035,143.22355848984793
TOWANINNY,-35.844263549999994,143.36514099784446
TOWANINNY SOUTH,-35.937864135,143.33471446927376
TOWER HILL,-38.330183785,142.35347608544063
TOWONG,-36.11955881,147.9569324608152
TOWONG UPPER,-36.20989072,148.01031085633338
TRAFALGAR,-38.161548010000004,146.13161176217653
TRAFALGAR EAST,-38.170317025,146.18848695780432
BLACKWOOD,-37.488796035,144.2868939363659
TRAFALGAR SOUTH,-38.244172025,146.16245797123568
TRAGOWEL,-35.84302554,143.96853953795335
TRARALGON,-38.202047480000004,146.51977645536738
TRARALGON EAST,-38.1899945,146.58702564936678
TRARALGON SOUTH,-38.286013475000004,146.55425222224503
TRAVANCORE,-37.782035015,144.93616750802644
TRAWALLA,-37.44639104,143.4944309622234
TRAWOOL,-37.130675495,145.23914189073633
TRAYNORS LAGOON,-36.57603652,142.99172448032942
TREMONT,-37.878489295,145.31475686021025
BLAIRGOWRIE,-38.37066102,144.77354887782542
TRENTHAM,-37.384915175,144.32968947359956
TRENTHAM EAST,-37.41503319,144.40469662028062
TRESCO,-35.499541175000005,143.688194440158
TRESCO WEST,-35.505552535,143.63452035710884
TRIDA,-38.321485534999994,145.9716738617983
TRUGANINA,-37.802087145,144.71076023227562
TUERONG,-38.297586499999994,145.0912156743642
TULKARA,-36.941810015,143.04645096752898
TULLAMARINE,-37.703050515,144.87962474156734
TUNGAMAH,-36.163575485,145.89091125879384
BLAKEVILLE,-37.47759502,144.20814039095768
TUROAR,-35.180531845000004,143.08526315745002
TURRIFF,-35.4570718,142.4456782644072
TURRIFF EAST,-35.445654024999996,142.58154790731194
TURTONS CREEK,-38.54709851,146.23307979471716
TUTYE,-35.19182551,141.48715571166738
TYAAK,-37.22017717,145.1390472898868
TYABB,-38.266351515,145.18958972419316
TYENNA,-35.32499294,142.5759741344885
TYERS,-38.141203895000004,146.47632895743536
TYLDEN,-37.32317956999999,144.41060106943888
ALLANS FLAT,-36.295660760000004,146.94348298202576
BLAMPIED,-37.352083609999994,144.02191611611397
TYLDEN SOUTH,-37.35419649,144.37396301602894
TYNONG,-38.094276305,145.62202777138106
TYNONG NORTH,-38.028614899999994,145.63783783552157
TYNTYNDER,-35.241442410000005,143.5400477168725
TYNTYNDER SOUTH,-35.271750569999995,143.50434240065533
TYRENDARRA,-38.207565955,141.78518790751923
TYRENDARRA EAST,-38.248671265,141.8936579569647
TYRRELL,-35.43246141,142.9868857214208
TYRRELL DOWNS,-35.325395845,142.93442952363586
ULLINA,-37.28074574,143.8912317083367
BLIND BIGHT,-38.214510700000005,145.33463697749852
ULLSWATER,-36.915597015,141.41596978135783
ULTIMA,-35.480506485,143.2667000018816
ULTIMA EAST,-35.430945,143.37308456060833
ULUPNA,-35.831269324999994,145.4673474595624
UNDERA,-36.24214842,145.21376411660435
UNDERBOOL,-35.13773519,141.82070670970512
UPOTIPOTPON,-36.502933865,145.79681615996088
UPPER FERNTREE GULLY,-37.898977009999996,145.31001635713568
UPPER GUNDOWRING,-36.516585895,147.08738393296738
UPPER LURG,-36.58627334,146.19664269647126
BLOWHARD,-37.4290655,143.7876889333894
UPPER PLENTY,-37.414969799999994,145.06194283280138
UPPER RYANS CREEK,-36.67117546,146.20533885430268
UPTON HILL,-36.893515415,145.40674820094677
UPWEY,-37.90511971,145.32534759761162
VALENCIA CREEK,-37.77301346,146.99941090254617
VASEY,-37.332352415,141.88615388904142
VAUGHAN,-37.15928847,144.21612996986102
VECTIS,-36.712591474999996,142.07878206364347
VENTNOR,-38.492917254999995,145.18428385278634
VENUS BAY,-38.678562,145.79383559710948
BO PEEP,-37.54556752,143.66615501406255
VERMONT,-37.83869587,145.19963663178817
VERMONT SOUTH,-37.855325934999996,145.18771191063365
VERVALE,-38.138194005,145.66164197798378
VESPER,-37.875076735,146.06882511568284
VICTORIA POINT,-37.506610015,142.222322908671
VICTORIA VALLEY,-37.522800465,142.32197923852505
VIEWBANK,-37.740655075,145.09175572708483
VINIFERA,-35.212348045,143.3922412014054
VIOLET TOWN,-36.618888,145.7105305511285
VITE VITE,-37.85465397,143.1555815373666
BOBINAWARRAH,-36.53609951,146.48946529214766
VITE VITE NORTH,-37.79229324,143.18646827394042
W TREE,-37.32969545,148.30017214054348
WAAIA,-36.046140980000004,145.310740311041
WAANYARRA,-36.82114311,143.8137320765975
WAARRE,-38.57534266,143.04612763614588
WABONGA,-37.07312044,146.59348928149615
WAGGARANDALL,-36.249177035,145.78214602946616
WAHGUNYAH,-36.00283614,146.42556971854123
WAHRING,-36.6952415,145.25908539194495
WAIL,-36.534674755,142.09404772465248
BOCHARA,-37.690409275,141.9007620266414
WAIREWA,-37.69511297,148.16294295474512
WAITCHIE,-35.39599461,143.0840779281919
WAL WAL,-36.808721475,142.5954678177402
WALDARA,-36.31965239,146.2844079352452
WALHALLA,-37.938372955,146.47034620215638
WALHALLA EAST,-37.934455,146.57975028343654
WALKERVILLE,-38.809696015,145.9924487766412
WALKERVILLE SOUTH,-38.860497804999994,145.99613195362042
WALLACE,-37.56167096,144.0558159309299
WALLACEDALE,-37.92643853,141.81274231891604
BOGONG,-36.7969612,147.2215428320158
WALLAGARAUGH,-37.435584320000004,149.74498683746486
WALLALOO,-36.756109015,142.8721437877278
WALLALOO EAST,-36.806996875,142.92640615640556
WALLAN,-37.40690246,144.9621367036014
WALLINDUC,-37.87291449,143.52398559676897
WALLINGTON,-38.228525515,144.50702534732682
WALLUP,-36.360000740000004,142.25498917420322
WALMER,-36.97725148,144.17059176478875
WALPA,-37.79156397,147.38569865925092
WALPEUP,-35.1096335,142.0442240206487
BOHO,-36.668642985000005,145.79587327299862
WALWA,-35.99525348,147.72769646068568
WANALTA,-36.595398855,144.90867071252592
WANDANA HEIGHTS,-38.177201525,144.2990313369703
WANDELLA,-35.738223515,143.8276162361118
WANDILIGONG,-36.807431465,146.9672349303164
WANDIN EAST,-37.8131156,145.45541385836805
WANDIN NORTH,-37.779922985,145.42671812848323
WANDO BRIDGE,-37.442496825,141.42327148604699
WANDO VALE,-37.487911865,141.49128077557998
WANDONG,-37.352969744999996,145.03566048548726
BOHO SOUTH,-36.772787550000004,145.82712022593472
WANDOWN,-34.820780655,142.93817964598003
WANGANDARY,-36.328199645,146.22768978539807
WANGARABELL,-37.3967325,149.4815898957625
WANGARATTA,-36.365364494999994,146.31207906017337
WANGARATTA SOUTH,-36.397986245,146.25078112501535
WANGIE,-35.68968212,143.27495001865952
WANGOOM,-38.330269475,142.58112905531408
WANNON,-37.660309095,141.8306783517071
WANTIRNA,-37.8534379,145.2250451928664
WANTIRNA SOUTH,-37.87063086,145.2210343815469
BOIGBEAT,-35.56150435,142.9572200159044
WARANGA,-36.49173017,145.06833798499332
WARANGA SHORES,-36.548650625,145.09086150451418
WARATAH BAY,-38.798458005,146.05983878772997
WARBURTON,-37.734684075000004,145.6969217977806
WAREEK,-36.990365985,143.6171233329589
WARGAN,-34.184455485,141.84696880795534
WARMUR,-36.090985114999995,142.7467436710056
WARNCOORT,-38.315270075,143.71729154372213
WARNE,-35.79226726,143.11090187703275
WARNEET,-38.228867475,145.32193826204974
ALLANSFORD,-38.403855515000004,142.5978443403887
BOINKA,-35.157568999999995,141.58866293740294
WARRABKOOK,-37.9842523,142.06192952348133
WARRACKNABEAL,-36.23536,142.43623166516
WARRAGUL,-38.150475505,145.9302796256021
WARRAGUL SOUTH,-38.215947944999996,145.92197453556318
WARRAGUL WEST,-38.171125655,145.88216343270489
WARRAK,-37.28760434,143.11302549137758
WARRANDYTE,-37.751063810000005,145.21117908307247
WARRANDYTE SOUTH,-37.76023662,145.2461314871622
WARRANWOOD,-37.773113665,145.25063622018808
WARRAYURE,-37.718062495,142.1720213446639
BOISDALE,-37.856388124999995,146.96544390001836
WARRENBAYNE,-36.707122115000004,145.89250110823727
WARRENHEIP,-37.57742585,143.92524004347024
WARRENMANG,-37.070859784999996,143.297817287556
WARRION,-38.230293135,143.55579533331044
WARRNAMBOOL,-38.36988647,142.49671714074637
WARROCK,-37.430482995000006,141.2837694921068
WARRONG,-38.197355365,142.31140492673057
WARTOOK,-37.003530005,142.40128509289661
WATCHEM,-36.14950763,142.87464562339312
WATCHEM WEST,-36.188228595,142.73359895512596
BOLANGUM,-36.715392955,142.9980753559442
WATCHUPGA,-35.773944005000004,142.69066171617038
WATERFORD PARK,-37.30050628,145.06639641042568
WATERHOLES,-37.64679023,147.6949170376443
WATERLOO,-37.364175505,143.43494611126152
WATERWAYS,-38.01568709,145.12973423051437
WATSONIA,-37.70997011,145.08199282175173
WATSONIA NORTH,-37.695418925,145.08649938809032
WATSONS CREEK,-37.663745015,145.26096601573536
WATTLE BANK,-38.575928745,145.70636547232593
WATTLE CREEK,-36.962195015,143.0914733565844
BOLINDA,-37.438351255,144.77955159920856
WATTLE FLAT,-37.480819005,143.94603432676885
WATTLE GLEN,-37.670031589999994,145.1876589071767
WATTLE HILL,-38.754377675,143.25471036838434
WAUBRA,-37.335335995,143.63179011852569
WAURN PONDS,-38.204397505,144.27980565518087
WAYGARA,-37.766423965,148.31848176196445
WEATHERBOARD,-37.43452036,143.67172743521024
WEDDERBURN,-36.423980505,143.59291485557628
WEDDERBURN JUNCTION,-36.430980525,143.69985668677677
WEE WEE RUP,-35.861372985,144.29179042788206
BOLTON,-34.959767490000004,142.93753272158995
WEEAPROINAH,-38.6316415,143.49328815677552
WEERING,-38.091747975000004,143.70265894851963
WEERITE,-38.22064553,143.2631703707549
WEHLA,-36.61080615,143.62113062158397
WELLSFORD,-36.718189280000004,144.36399497955398
WELSHMANS REEF,-37.06556647,144.04636597905613
WELSHPOOL,-38.668063610000004,146.43589096589125
WEMEN,-34.80430346,142.66218676503098
WENDOUREE,-37.530986495,143.82667775359897
WENSLEYDALE,-38.373752190000005,144.05183900228892
BOLWARRA,-38.280570905,141.6036982605911
WENTWORTH,-37.30104804,147.4961495025308
WERNETH,-37.936976535,143.60134253357725
WERONA,-37.238372670000004,144.021757977967
WERRIBEE,-37.907984,144.64167718701927
WERRIBEE SOUTH,-37.935526005,144.70229426954427
WERRIMULL,-34.413928505,141.5623082826056
WESBURN,-37.76777947,145.63654085620288
WEST BENDIGO,-36.75154317,144.2456122427699
WEST CREEK,-38.554832250000004,145.60960449165634
WEST FOOTSCRAY,-37.80161178,144.87193649405066
BOLWARRAH,-37.508931634999996,144.10775263375922
WEST MELBOURNE,-37.810596785,144.92042534693593
WEST WODONGA,-36.1007525,146.82864484055625
WESTBURY,-38.14424002,146.22302754013273
WESTBY,-35.63845650499999,143.96961752299984
WESTMEADOWS,-37.676092505,144.8880937227884
WESTMERE,-37.681020090000004,142.9622139965003
WHANREGARWEN,-37.222035195000004,145.62121074068608
WHARPARILLA,-36.079948495,144.63959426879455
WHEATSHEAF,-37.337262495000004,144.2427923129156
WHEELERS HILL,-37.90727655,145.18288819993938
BONA VISTA,-38.2066633,145.96925413941563
WHIPSTICK,-36.65350699,144.26583683864067
WHIRILY,-35.92302499,142.9885008612046
WHITE HILLS,-36.727698075,144.30281148180035
WHITEHEADS CREEK,-37.05182759,145.2585115433671
WHITELAW,-38.437897085,145.77298461660973
WHITFIELD,-36.751611,146.41826524007263
WHITLANDS,-36.812786115,146.3736907700183
WHITTINGTON,-38.176934994999996,144.39240946523336
WHITTLESEA,-37.4673759,145.12045187963702
WHOOREL,-38.37122255,143.83337163293268
BONANG,-37.14890546,148.6478444661917
WHOROULY,-36.518945305,146.58560635679245
WHOROULY EAST,-36.543661799999995,146.63400696741587
WHOROULY SOUTH,-36.592467195,146.5973095905838
WHROO,-36.682762075,145.0502943321368
WICKLIFFE,-37.70564797,142.72063812835398
WILBY,-36.141589485,146.02597740393566
WILD DOG VALLEY,-38.36938688,145.94466729934788
WILDWOOD,-37.564750355,144.80154988560054
WILKUR,-36.084171635000004,142.64258884600173
WILLANGIE,-35.724644805,142.81789754587012
BONBEACH,-38.06301104,145.1279183318175
WILLATOOK,-38.15145633,142.22687994124738
WILLAURA,-37.521044515,142.72155924062235
WILLAURA NORTH,-37.38813829,142.74789545098236
WILLENABRINA,-36.051486374999996,142.2258838191209
WILLIAMSTOWN,-37.861130945,144.888477014361
WILLIAMSTOWN NORTH,-37.85321397,144.86859208329065
WILLOW GROVE,-38.07773186,146.16413104058518
WILLOWMAVIN,-37.248934434999995,144.87674665035289
WILLOWVALE,-37.84031212,143.46389576947792
WILLUNG,-38.26552045,146.84329386556377
ALLENDALE,-37.364243495,143.91232129426643
BONEGILLA,-36.144427015000005,146.98551255064046
WILLUNG SOUTH,-38.322961,146.83654259129608
WILSONS HILL,-36.72934849,144.08919538452054
WILSONS PROMONTORY,-38.95670214,146.35147835914185
WIMBLEDON HEIGHTS,-38.480310505000006,145.23455391554316
WINCHELSEA,-38.23354853,143.9669654918544
WINCHELSEA SOUTH,-38.323220004999996,143.98261573419884
WINDERMERE,-37.485098585,143.71581085381416
WINDSOR,-37.85473437,144.99281231431152
WINGAN RIVER,-37.629595405,149.52775790747535
WINGEEL,-38.0783086,143.8055613090417
BONEO,-38.40831499,144.90179704501637
WINJALLOK,-36.84026072,143.1916319580598
WINLATON,-35.482338765,143.7504891813063
WINNAMBOOL,-34.957056885,142.7688872700213
WINNAP,-37.906927015,141.3941794610846
WINNINDOO,-38.074764665000004,146.75598945034892
WINSLOW,-38.23761046,142.46096153422423
WINTON,-36.519785479999996,146.09311533964944
WINTON NORTH,-36.455639489999996,146.09284654681974
WIRRATE,-36.76790546,144.98021568012575
WISELEIGH,-37.710140124999995,147.78671298145807
BONN,-36.413079370000005,144.7182896442085
WODONGA,-36.125990505000004,146.89326963271043
WOLLERT,-37.590953685,145.0110895913071
WOMBAT CREEK,-37.76717848,148.25300859377217
WOMBELANO,-37.020682465,141.56170057824642
WON WRON,-38.466014625,146.73713973336012
WONGA,-38.60122568,146.25253961660817
WONGA PARK,-37.73538841,145.26501378288572
WONGARRA,-38.67480684,143.79856230731605
WONGUNGARRA,-37.25433623,147.05156951872502
WONNANGATTA,-37.13137281,146.78196417250905
BONNIE DOON,-37.014010425,145.86476865536548
WONTHAGGI,-38.6195558,145.5882741741987
WONWONDAH,-36.886505475,142.18257233109074
WONYIP,-38.545314555000004,146.38259410221752
WOOD WOOD,-35.099820835,143.32824183526293
WOODEND,-37.369169255,144.53089273667447
WOODEND NORTH,-37.323449804999996,144.52637706723598
WOODFIELD,-37.057672069999995,145.78745742590945
WOODFORD,-38.315356515,142.4826094782296
WOODGLEN,-37.773903775,147.38479602078232
WOODHOUSE,-37.8076885,142.4227587665122
BONSHAW,-37.603790985,143.81348047077748
WOODLEIGH,-38.391145359999996,145.62036014553348
WOODS POINT,-37.560328760000004,146.34247833918027
WOODSIDE,-38.537779595,146.89940437767345
WOODSIDE BEACH,-38.545864635,146.977560571381
WOODSIDE NORTH,-38.423322999999996,146.823830053111
WOODSTOCK,-37.546056965000005,145.05437180522253
WOODSTOCK ON LODDON,-36.751512025,144.000902102904
WOODSTOCK WEST,-36.820244965,143.99448144185098
WOODVALE,-36.661203334999996,144.1865763966414
WOOL WOOL,-38.218089485,143.4126375693843
BOOKAAR,-38.110747610000004,143.08082746948162
WOOLAMAI,-38.507899715,145.5151947034887
WOOLENOOK,-37.690999505,147.04045478622692
WOOLSHED FLAT,-36.330571989999996,143.6590805509669
WOOLSTHORPE,-38.151986045,142.45615027718264
WOOMELANG,-35.67505554,142.6252077588606
WOORAGEE,-36.29128446,146.7433745734139
WOORARRA EAST,-38.60498038,146.38188612749823
WOORARRA WEST,-38.59402464,146.22169035108425
WOORI YALLOCK,-37.77956485,145.53055263370456
WOORINEN,-35.263788250000005,143.46740692489215
BOOLA,-38.051958979999995,146.4668151332097
WOORINEN NORTH,-35.237859995,143.43260635088382
WOORINEN SOUTH,-35.288582475,143.45497807445724
WOORNDOO,-37.883086305,142.80430131709943
WOOROONOOK,-36.266643975,143.21361815160253
WOOSANG,-36.32743876,143.44909355208188
WOOTONG VALE,-37.51882598,141.73334034423488
WORROWING,-37.671667995,146.7424460095324
WRATHUNG,-37.59866926,146.949530400362
WRIXON,-37.680694935000005,146.8516406374095
WROXHAM,-37.329997905,149.48241642678389
BOOLARONG,-38.56560135,146.2589506547102
WUK WUK,-37.748386075,147.41898424859153
WULGULMERANG,-37.02799665,148.3021328560802
WULGULMERANG EAST,-37.10040693,148.30812486517107
WULGULMERANG WEST,-37.237059970000004,148.073905406983
WUNGHNU,-36.166180515,145.42220316114174
WURDIBOLUC,-38.288327135,144.0546176129297
WURRUK,-38.112837995,147.02337549511736
WY YUNG,-37.79007851,147.61330084717622
WYCHEPROOF,-36.067853084999996,143.23073328287194
WYCHEPROOF SOUTH,-36.140415295,143.18554897525945
BOOLARRA,-38.382295505,146.2773937605554
WYCHITELLA,-36.26631505,143.62536407507588
WYCHITELLA NORTH,-36.197211485,143.63741084013725
WYE RIVER,-38.63038603,143.85610617231555
WYELANGTA,-38.651867755,143.4560777524744
WYNDHAM VALE,-37.858914049999996,144.60850507749203
WYUNA,-36.209320985,145.0687393971612
WYUNA EAST,-36.232864185,145.0907438915842
YAAPEET,-35.687868595,142.0644274528687
YABBA NORTH,-36.234213440000005,145.68159394857494
YABBA SOUTH,-36.281116319999995,145.68157751838498
BOOLARRA SOUTH,-38.462565530000006,146.30671683777197
YACKANDANDAH,-36.33037675,146.85195249862352
YALCA,-35.9198125,145.29091916258758
YALLA-Y-POORA,-37.52839628,143.12668412506426
YALLAMBIE,-37.72685007,145.0933336337737
YALLOURN,-38.192870985,146.34204181709336
YALLOURN NORTH,-38.12893313,146.37949737213182
YALMY,-37.415450899999996,148.4113892204647
YAMBUK,-38.32279904,142.0798337281975
YAMBUNA,-36.152781655,144.97301655085903
YAN YEAN,-37.55070548,145.13214874641073
ALLESTREE,-38.27379144,141.64865900077547
BOOLE POOLE,-37.907118995000005,147.83329286973077
YANAC,-36.096353,141.43346465906632
YANAKIE,-38.801980605,146.19564943780847
YANDO,-36.0732166,143.81553952480044
YANDOIT,-37.199879505,144.10524074819682
YANDOIT HILLS,-37.2130063,144.05365450149964
YANGERY,-38.31916349,142.44069303151173
YANGOURA,-37.80027811,146.57712480740747
YANNATHAN,-38.222870995,145.65034810457774
YAPEEN,-37.115307349999995,144.16617019038438
YARCK,-37.089969505,145.61023351009834
BOOLITE,-36.34099663,142.6816766902773
YARPTURK,-38.28146400999999,142.4294200766545
YARRA GLEN,-37.649978935,145.3823697900034
YARRA JUNCTION,-37.796378985000004,145.6267407107661
YARRABERB,-36.564907335,144.07205775446045
YARRAGON,-38.186344070000004,146.08596576620027
YARRAGON SOUTH,-38.257125970000004,146.05863095486916
YARRAM,-38.56188382,146.71467432466548
YARRAMBAT,-37.6379039,145.13642004921394
YARRAVILLE,-37.81805198,144.88265965961313
YARRAWALLA,-36.158369155,144.01082174946026
BOOMAHNOOMOONAH,-36.123905035,146.09916812012517
YARRAWONGA,-36.03396189,145.99913423809642
YARRAWONGA SOUTH,-36.080916505000005,146.02673098550827
YARROWEYAH,-35.94231,145.5666239392196
YATCHAW,-37.83989602,142.1372229246905
YAWONG HILLS,-36.469087724999994,143.386984527128
YEA,-37.27800336,145.40889750913306
YELLINGBO,-37.84870659,145.52153244810532
YELTA,-34.12372584,141.98948192422552
YENDON,-37.644905095,143.97686738641522
YEO,-38.36993789500001,143.6472897859251
BOONAH,-38.42765948,143.98378678048797
YEODENE,-38.395424495,143.70391493901235
YERING,-37.68403593,145.36842225585866
YEUNGROON,-36.401981160000005,143.34884798773095
YEUNGROON EAST,-36.359598935,143.43391766152178
YIELIMA,-35.906723,145.1817344054134
YINNAR,-38.334821975,146.30127676141086
YINNAR SOUTH,-38.370584005,146.35613616128478
YORK PLAINS,-36.591380529999995,142.91673266818125
YOUANMITE,-36.163931500000004,145.68764809904172
YOUARANG,-36.15122101,145.76613279551725
BOORCAN,-38.222083345,143.02871307575964
YULECART,-37.75461353,141.90823637915895
YUNDOOL,-36.276888,145.82057320097158
YUROKE,-37.58157148,144.8606538662454
YUULONG,-38.72260122,143.3075723505033
ZEERUST,-36.274583155,145.4001682884122
ZUMSTEINS,-37.113288100000005,142.37602676634873
TALLANDOON,-36.411727150000004,147.23189873452174
TALLANGATTA SOUTH,-36.333773695,147.2758800124018
WILLIAMS LANDING,-37.863074825,144.74442632792312
TUBBUT,-37.06063015,148.5910520508967
BOORHAMAN,-36.229344465,146.32140775702229
KNOCKWOOD,-37.41938039,146.26765907681005
GAFFNEYS CREEK,-37.48147626,146.27444391897075
TITTYBONG,-35.755554145000005,143.3640857377066
SOUTH WHARF,-37.825344799999996,144.95239449909405
ENOCHS POINT,-37.419278770000005,146.12839941323733
ESSENDON FIELDS,-37.724322445,144.90039943161668
GLENFALLOCH,-37.69294293,146.60439339669264
STONY CREEK,-38.593334875,146.07956840437416
MERRIJIG,-37.658208015,147.4316247844296
KILLARA,-37.75784264,141.4041254157578
BOORHAMAN EAST,-36.16445051,146.33474804223437
BIG HILL,-36.836496125,144.23217373904987
BELLFIELD,-37.2276485,142.48407273406502
NEWTOWN,-38.15371494,144.33590018274492
STONY CREEK,-37.22520111,143.68541654187146
MERRIJIG,-37.07772198,146.2801096869241
KILLARA,-36.140710345,146.94827925723638
BIG HILL,-38.479445940000005,144.0091985343873
BELLFIELD,-37.752993365,145.03870745452627
NEWTOWN,-37.699866935,143.65450812910558
SPRINGFIELD,-37.32989588,144.82559302728419
BOORHAMAN NORTH,-36.102951345,146.25036794308699
SPRINGFIELD,-35.57332838,143.11569909394743
FAIRY DELL,-36.328421995,144.74110596109688
FAIRY DELL,-37.69537089,147.7403774042752
ASCOT,-37.397224539999996,143.81156073268218
ASCOT,-36.70705704,144.33646023374445
HAPPY VALLEY,-37.72707799,143.5966046408339
HAPPY VALLEY,-34.69521794,142.7174702892069
GOLDEN POINT,-37.574508484999996,143.8651750904793
GOLDEN POINT,-37.064846105,144.2740909761555
GOLDEN POINT,-37.089939885,143.7636271001458
BOOROLITE,-37.159652879999996,146.2049338411203
GLENDONALD,-37.36158674,143.8445616318421
MYALL,-35.60523459,144.00800368532185
MYALL,-35.55077156,142.75786848286342
HILLSIDE,-37.846510065000004,147.5147439669161
HILLSIDE,-37.69113319,144.74116896977915
THOMSON,-38.171775485,144.38079730961783
THOMSON,-37.76374151,146.3358936866727
MOONLIGHT FLAT,-37.060181515,144.2486849752307
MOONLIGHT FLAT,-37.045590625,143.65196041135425
BOOROOL,-38.45157898,146.05558861627998
REEDY CREEK,-37.24055315,145.14950248825681
BANKSIA PENINSULA,-37.949790795,147.68158161783327
BOTANIC RIDGE,-38.135947385,145.25426008610083
REEDY FLAT,-37.40639046,147.9278508792285
ST JAMES,-36.25743573,145.8791869074259
ST HELENA,-37.6899474,145.12314986693963
DELEGATE RIVER,-37.106357425,148.79385482656036
EASTWOOD,-37.81307844,147.63373269615676
DEEPDENE,-37.811028789999995,145.06618885551086
ABERFELDIE,-37.759857425,144.89693815516762
ALMA,-37.02281947,143.67613728217447
BOORT,-36.12358202,143.74193138613137
LUCAS,-37.552599485,143.7693855413015
WOOREEN,-38.40670317,146.02042607356236
ARMSTRONG CREEK,-38.2358327,144.36301736626575
CHARLEMONT,-38.204719,144.3760450676603
ELIZABETH ISLAND,-38.41543392,145.36827702044022
WALKERVILLE NORTH,-38.843668295,145.99838424162363
CREEK VIEW,-36.60614005,144.65032500448768
MANOR LAKES,-37.866169445,144.58044837113346
WINTER VALLEY,-37.579213464999995,143.79462192123344
CAPEL SOUND,-38.370412965,144.87527524614302
BOOSEY,-36.04806562,145.79577566460205
AINTREE,-37.71900222,144.66841481929947
BONNIE BROOK,-37.70023936,144.67709357741057
COBBLEBANK,-37.708391410000004,144.6003743980718
DEANSIDE,-37.73266707,144.70423288855045
FIELDSTONE,-37.75223919,144.64821598273295
FRASER RISE,-37.70451581499999,144.7118918304912
GRANGEFIELDS,-37.70228181,144.63910652228506
HARKNESS,-37.654619505,144.5463322746043
STRATHTULLOH,-37.73251272,144.59689686359633
THORNHILL PARK,-37.725792639999995,144.62607332024493
BORALMA,-36.236352495000006,146.4067683552779
WEIR VIEWS,-37.731790645000004,144.57161534545116
BORNES HILL,-37.529497649999996,142.48985841701446
BORONIA,-37.85383197,145.2895588121782
BORUNG,-36.287512719999995,143.77645658431624
BOSTOCKS CREEK,-38.301878355,143.1174406812972
BOUNDARY BEND,-34.7298233,143.09804015034305
BOWENVALE,-37.00469279,143.70180186982236
BOWEYA,-36.276867505,146.11523161734058
ALMONDS,-36.2341155,146.05603053957566
BOWEYA NORTH,-36.234431005000005,146.10600281084538
BOWMANS FOREST,-36.469934135,146.62341958429027
BOWSER,-36.30933398,146.36204479406734
BOX HILL,-37.82133047,145.1261230710868
BOX HILL NORTH,-37.805920009999994,145.12908524615767
BOX HILL SOUTH,-37.8360785,145.12346643797176
BOXWOOD,-36.321025004999996,145.80614907083384
BRADFORD,-36.92170076,144.059752240624
BRADVALE,-37.79481364,143.3657404592945
BRAESIDE,-38.00200663,145.12372458605182
ALMURTA,-38.455159995,145.58032589186837
BRANDY CREEK,-38.10370306,145.91517056285699
BRANXHOLME,-37.843030985,141.80953441453204
BRAVINGTON,-38.082420635000005,145.92310903368747
BRAYBROOK,-37.784647635,144.85554572631003
BREAKAWAY CREEK,-38.03276649,141.8303057590937
BREAKWATER,-38.1772045,144.37411290808188
BREAMLEA,-38.294195435,144.38749686104094
BRENANAH,-36.566715009999996,143.71532211937432
BREWSTER,-37.496189545,143.52939217282005
BRIAGOLONG,-37.809567775,147.08508374453703
ALPHINGTON,-37.778210035,145.03005345535792
BRIAR HILL,-37.706071005,145.12353126754684
BRIDGE CREEK,-36.9040409,146.10293630782084
BRIDGEWATER,-36.63815101,143.94277230248082
BRIDGEWATER NORTH,-36.549388995,144.00622455424576
BRIDGEWATER ON LODDON,-36.60212251,143.9390599184216
BRIGHT,-36.70278518,147.04407806803317
